asc_file,included_participant,window_key,window,time_rel,raw_samples,blink_samples_excluded,nonblink_samples,track_loss_samples,track_loss_percent_excluding_blinks
k20_2.asc,yes,speech_planning,Speech planning,1.000000,800,0,800,0,0.000000
k22.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.000000,686,0,686,0,0.000000
k22.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.050000,450,0,450,0,0.000000
k22.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.100000,800,0,800,0,0.000000
k22.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.150000,700,0,700,0,0.000000
k22.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.200000,850,0,850,0,0.000000
k22.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.250000,800,0,800,0,0.000000
k22.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.300000,750,134,616,0,0.000000
k22.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.350000,850,10,840,0,0.000000
k22.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.400000,700,0,700,0,0.000000
k22.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.450000,850,0,850,0,0.000000
k22.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.500000,800,0,800,0,0.000000
k22.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.550000,700,0,700,0,0.000000
k22.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.600000,850,0,850,0,0.000000
k22.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.650000,750,78,672,0,0.000000
k22.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.700000,800,106,694,0,0.000000
k22.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.750000,850,0,850,0,0.000000
k22.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.800000,700,0,700,0,0.000000
k22.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.850000,800,28,772,0,0.000000
k22.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.900000,750,194,556,0,0.000000
k22.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.950000,873,335,538,0,0.000000
k22.asc,yes,linguistic_encoding_1,Linguistic encoding I,1.000000,427,74,353,0,0.000000
k22.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.000000,700,70,630,0,0.000000
k22.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.050000,450,6,444,0,0.000000
k22.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.100000,800,50,750,0,0.000000
k22.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.150000,700,83,617,0,0.000000
k22.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.200000,850,97,753,0,0.000000
k22.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.250000,800,106,694,0,0.000000
k22.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.300000,750,50,700,0,0.000000
k22.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.350000,850,159,691,0,0.000000
k22.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.400000,700,95,605,0,0.000000
k22.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.450000,850,209,641,0,0.000000
k22.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.500000,800,100,700,0,0.000000
k22.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.550000,700,206,494,0,0.000000
k22.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.600000,850,182,668,0,0.000000
k22.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.650000,750,184,566,0,0.000000
k22.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.700000,800,194,606,0,0.000000
k22.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.750000,850,194,656,0,0.000000
k22.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.800000,700,122,578,0,0.000000
k22.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.850000,800,185,615,0,0.000000
k22.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.900000,750,54,696,0,0.000000
k22.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.950000,872,191,681,0,0.000000
k22.asc,yes,linguistic_encoding_2,Linguistic encoding II,1.000000,421,152,269,0,0.000000
k22.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.000000,686,293,393,0,0.000000
k22.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.050000,700,278,422,0,0.000000
k22.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.100000,700,155,545,0,0.000000
k22.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.150000,700,158,542,0,0.000000
k22.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.200000,700,113,587,0,0.000000
k22.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.250000,700,50,650,0,0.000000
k22.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.300000,700,46,654,0,0.000000
k22.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.350000,700,0,700,0,0.000000
k22.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.400000,700,0,700,0,0.000000
k22.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.450000,700,38,662,0,0.000000
k22.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.500000,700,50,650,0,0.000000
k22.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.550000,700,50,650,0,0.000000
k22.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.600000,700,50,650,0,0.000000
k22.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.650000,700,50,650,0,0.000000
k22.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.700000,700,68,632,0,0.000000
k22.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.750000,700,50,650,0,0.000000
k22.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.800000,700,57,643,0,0.000000
k22.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.850000,700,144,556,0,0.000000
k22.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.900000,700,207,493,0,0.000000
k22.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.950000,700,167,533,0,0.000000
k22.asc,yes,linguistic_encoding_3,Linguistic encoding III,1.000000,700,256,444,0,0.000000
k22.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.000000,700,256,444,0,0.000000
k22.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.033333,700,215,485,0,0.000000
k22.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.066667,700,150,550,0,0.000000
k22.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.100000,700,138,562,0,0.000000
k22.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.133333,700,184,516,0,0.000000
k22.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.166667,700,75,625,0,0.000000
k22.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.200000,700,123,577,0,0.000000
k22.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.233333,700,195,505,0,0.000000
k22.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.266667,700,200,500,0,0.000000
k22.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.300000,700,228,472,0,0.000000
k22.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.333333,700,198,502,0,0.000000
k22.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.366667,700,195,505,0,0.000000
k22.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.400000,700,194,506,0,0.000000
k22.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.433333,700,281,419,0,0.000000
k22.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.466667,700,350,350,0,0.000000
k22.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.500000,700,334,366,0,0.000000
k22.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.533333,700,364,336,0,0.000000
k22.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.566667,700,333,367,0,0.000000
k22.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.600000,700,329,371,0,0.000000
k22.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.633333,700,300,400,0,0.000000
k22.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.666667,700,234,466,0,0.000000
k22.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.700000,700,166,534,0,0.000000
k22.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.733333,700,120,580,0,0.000000
k22.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.766667,700,176,524,0,0.000000
k22.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.800000,700,104,596,0,0.000000
k22.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.833333,700,100,600,0,0.000000
k22.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.866667,700,210,490,0,0.000000
k22.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.900000,700,200,500,0,0.000000
k22.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.933333,700,213,487,0,0.000000
k22.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.966667,700,230,470,0,0.000000
k22.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,1.000000,700,188,512,0,0.000000
k22.asc,yes,speech_planning,Speech planning,0.000000,700,350,350,0,0.000000
k22.asc,yes,speech_planning,Speech planning,0.100000,700,209,491,0,0.000000
k22.asc,yes,speech_planning,Speech planning,0.200000,700,78,622,0,0.000000
k22.asc,yes,speech_planning,Speech planning,0.300000,700,0,700,0,0.000000
k22.asc,yes,speech_planning,Speech planning,0.400000,700,0,700,0,0.000000
k22.asc,yes,speech_planning,Speech planning,0.500000,700,0,700,0,0.000000
k22.asc,yes,speech_planning,Speech planning,0.600000,700,0,700,0,0.000000
k22.asc,yes,speech_planning,Speech planning,0.700000,700,0,700,0,0.000000
k22.asc,yes,speech_planning,Speech planning,0.800000,700,0,700,0,0.000000
k22.asc,yes,speech_planning,Speech planning,0.900000,700,0,700,0,0.000000
k22.asc,yes,speech_planning,Speech planning,1.000000,700,0,700,0,0.000000
k22_1.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.000000,1029,0,1029,0,0.000000
k22_1.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.050000,450,0,450,0,0.000000
k22_1.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.100000,1150,0,1150,0,0.000000
k22_1.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.150000,1150,47,1103,0,0.000000
k22_1.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.200000,1000,50,950,0,0.000000
k22_1.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.250000,1300,128,1172,0,0.000000
k22_1.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.300000,950,50,900,0,0.000000
k22_1.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.350000,1150,16,1134,0,0.000000
k22_1.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.400000,900,98,802,0,0.000000
k22_1.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.450000,1300,160,1140,0,0.000000
k22_1.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.500000,1100,284,816,0,0.000000
k22_1.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.550000,1000,171,829,0,0.000000
k22_1.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.600000,1050,176,874,0,0.000000
k22_1.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.650000,1300,210,1090,0,0.000000
k22_1.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.700000,900,95,805,0,0.000000
k22_1.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.750000,1250,248,1002,0,0.000000
k22_1.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.800000,900,278,622,0,0.000000
k22_1.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.850000,1250,282,968,0,0.000000
k22_1.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.900000,1000,243,757,0,0.000000
k22_1.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.950000,1225,306,919,0,0.000000
k22_1.asc,yes,linguistic_encoding_1,Linguistic encoding I,1.000000,533,170,363,0,0.000000
k22_1.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.000000,1050,460,590,0,0.000000
k22_1.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.050000,450,200,250,0,0.000000
k22_1.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.100000,1150,443,707,0,0.000000
k22_1.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.150000,1150,158,992,0,0.000000
k22_1.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.200000,1000,276,724,0,0.000000
k22_1.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.250000,1300,249,1051,0,0.000000
k22_1.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.300000,950,212,738,0,0.000000
k22_1.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.350000,1150,363,787,0,0.000000
k22_1.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.400000,900,340,560,0,0.000000
k22_1.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.450000,1300,321,979,0,0.000000
k22_1.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.500000,1100,309,791,0,0.000000
k22_1.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.550000,1000,318,682,0,0.000000
k22_1.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.600000,1050,118,932,0,0.000000
k22_1.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.650000,1300,179,1121,0,0.000000
k22_1.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.700000,900,115,785,0,0.000000
k22_1.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.750000,1250,180,1070,0,0.000000
k22_1.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.800000,900,336,564,0,0.000000
k22_1.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.850000,1250,454,796,0,0.000000
k22_1.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.900000,1000,382,618,0,0.000000
k22_1.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.950000,1223,400,823,0,0.000000
k22_1.asc,yes,linguistic_encoding_2,Linguistic encoding II,1.000000,520,82,438,0,0.000000
k22_1.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.000000,1029,196,833,0,0.000000
k22_1.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.050000,1050,190,860,0,0.000000
k22_1.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.100000,1050,67,983,0,0.000000
k22_1.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.150000,1050,0,1050,0,0.000000
k22_1.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.200000,1050,45,1005,0,0.000000
k22_1.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.250000,1050,50,1000,0,0.000000
k22_1.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.300000,1050,50,1000,0,0.000000
k22_1.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.350000,1050,41,1009,0,0.000000
k22_1.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.400000,1050,50,1000,0,0.000000
k22_1.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.450000,1050,77,973,0,0.000000
k22_1.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.500000,1050,78,972,0,0.000000
k22_1.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.550000,1050,77,973,0,0.000000
k22_1.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.600000,1050,100,950,0,0.000000
k22_1.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.650000,1050,182,868,0,0.000000
k22_1.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.700000,1050,177,873,0,0.000000
k22_1.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.750000,1050,236,814,0,0.000000
k22_1.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.800000,1050,329,721,0,0.000000
k22_1.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.850000,1050,416,634,0,0.000000
k22_1.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.900000,1050,409,641,0,0.000000
k22_1.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.950000,1050,303,747,0,0.000000
k22_1.asc,yes,linguistic_encoding_3,Linguistic encoding III,1.000000,1050,197,853,0,0.000000
k22_1.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.000000,1050,197,853,0,0.000000
k22_1.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.033333,1050,141,909,0,0.000000
k22_1.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.066667,1050,190,860,0,0.000000
k22_1.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.100000,1050,252,798,0,0.000000
