participant,type,referent,time_bin_start_ms,time_bin_end_ms,mean_prop,sd_prop,n_trial_bins,lower,upper
RAI_a3,act,patient,0,50,0.523750,0.500358,16,0.273571,0.773929
RAI_a3,act,patient,50,100,0.537500,0.499166,16,0.287917,0.787083
RAI_a3,act,patient,100,150,0.501250,0.494528,16,0.253986,0.748514
RAI_a3,act,patient,150,200,0.471250,0.448878,16,0.246811,0.695689
RAI_a3,act,patient,200,250,0.446250,0.466860,16,0.212820,0.679680
RAI_a3,act,patient,250,300,0.456250,0.480956,16,0.215772,0.696728
RAI_a3,act,patient,300,350,0.473750,0.499692,16,0.223904,0.723596
RAI_a3,act,patient,350,400,0.507500,0.509477,16,0.252762,0.762238
RAI_a3,act,patient,400,450,0.492500,0.501032,16,0.241984,0.743016
RAI_a3,act,patient,450,500,0.491250,0.508486,16,0.237007,0.745493
RAI_a3,act,patient,500,550,0.438750,0.482022,16,0.197739,0.679761
RAI_a3,act,patient,550,600,0.332500,0.434688,16,0.115156,0.549844
RAI_a3,act,patient,600,650,0.197500,0.400125,16,0.000000,0.397562
RAI_a3,act,patient,650,700,0.187500,0.403113,16,0.000000,0.389056
RAI_a3,act,patient,700,750,0.163750,0.361052,16,0.000000,0.344276
RAI_a3,act,patient,750,800,0.125000,0.341565,16,0.000000,0.295783
RAI_a3,act,patient,800,850,0.128750,0.299062,16,0.000000,0.278281
RAI_a3,act,patient,850,900,0.125000,0.341565,16,0.000000,0.295783
RAI_a3,act,patient,900,950,0.125000,0.341565,16,0.000000,0.295783
RAI_a3,act,patient,950,1000,0.125000,0.341565,16,0.000000,0.295783
RAI_a3,act,patient,1000,1050,0.125000,0.341565,16,0.000000,0.295783
RAI_a3,act,patient,1050,1100,0.067500,0.249466,16,0.000000,0.192233
RAI_a3,act,patient,1100,1150,0.062500,0.250000,16,0.000000,0.187500
RAI_a3,act,patient,1150,1200,0.062500,0.250000,16,0.000000,0.187500
RAI_a3,act,patient,1200,1250,0.062500,0.250000,16,0.000000,0.187500
RAI_a3,act,patient,1250,1300,0.115000,0.315595,16,0.000000,0.272797
RAI_a3,act,patient,1300,1350,0.125000,0.341565,16,0.000000,0.295783
RAI_a3,act,patient,1350,1400,0.182667,0.382388,15,0.000000,0.380131
RAI_a3,act,patient,1400,1450,0.316000,0.464278,15,0.076248,0.555752
RAI_a3,act,patient,1450,1500,0.345333,0.470530,15,0.102353,0.588314
RAI_a3,act,patient,1500,1550,0.330667,0.478681,15,0.083477,0.577856
RAI_a3,act,patient,1550,1600,0.400000,0.507093,15,0.138139,0.661861
RAI_a3,act,patient,1600,1650,0.400000,0.507093,15,0.138139,0.661861
RAI_a3,act,patient,1650,1700,0.458667,0.501453,15,0.199717,0.717616
RAI_a3,act,patient,1700,1750,0.467143,0.498959,14,0.200438,0.733848
RAI_a3,act,patient,1750,1800,0.463333,0.498859,12,0.175317,0.751350
RAI_a3,act,patient,1800,1850,0.598182,0.489935,11,0.302740,0.893624
RAI_a3,act,patient,1850,1900,0.600000,0.516398,10,0.273401,0.926599
RAI_a3,act,patient,1900,1950,0.555556,0.527046,9,0.204191,0.906920
RAI_a3,act,patient,1950,2000,0.610000,0.506754,8,0.251671,0.968329
RAI_a3,act,patient,2000,2050,0.602500,0.502615,8,0.247098,0.957902
RAI_a3,act,patient,2050,2100,0.477143,0.503644,7,0.096424,0.857862
RAI_a3,act,patient,2100,2150,0.571429,0.534522,7,0.167368,0.975490
RAI_a3,act,patient,2150,2200,0.571429,0.534522,7,0.167368,0.975490
RAI_a3,act,patient,2200,2250,0.605714,0.456759,7,0.260437,0.950991
RAI_a3,act,patient,2250,2300,0.652510,0.472890,7,0.295038,1.000000
RAI_a3,act,patient,2300,2350,0.666667,0.516398,6,0.245030,1.000000
RAI_a3,act,patient,2350,2400,0.563333,0.498063,6,0.156667,0.970000
RAI_a3,act,patient,2400,2450,0.500000,0.547723,6,0.052786,0.947214
RAI_a3,act,patient,2450,2500,0.500000,0.547723,6,0.052786,0.947214
RAI_a3,act,patient,2500,2550,0.356667,0.501265,6,0.000000,0.765948
RAI_a3,act,patient,2550,2600,0.333333,0.516398,6,0.000000,0.754970
RAI_a3,act,patient,2600,2650,0.333333,0.516398,6,0.000000,0.754970
RAI_a3,act,patient,2650,2700,0.400000,0.547723,5,0.000000,0.889898
RAI_a3,act,patient,2700,2750,0.400000,0.547723,5,0.000000,0.889898
RAI_a3,act,patient,2750,2800,0.400000,0.547723,5,0.000000,0.889898
RAI_a3,act,patient,2800,2850,0.400000,0.547723,5,0.000000,0.889898
RAI_a3,act,patient,2850,2900,0.592000,0.540666,5,0.108413,1.000000
RAI_a3,act,patient,2900,2950,0.500000,0.577350,4,0.000000,1.000000
RAI_a3,act,patient,2950,3000,0.500000,0.577350,4,0.000000,1.000000
RAI_a3,act,patient,3000,3050,0.500000,0.577350,4,0.000000,1.000000
RAI_a3,act,patient,3050,3100,0.500000,0.577350,4,0.000000,1.000000
RAI_a3,act,patient,3100,3150,0.597826,0.491099,4,0.106727,1.000000
RAI_a3,act,patient,3150,3200,0.746667,0.438786,3,0.240000,1.000000
RAI_a3,act,patient,3200,3250,1.000000,0.000000,3,1.000000,1.000000
RAI_a3,act,patient,3250,3300,1.000000,0.000000,3,1.000000,1.000000
RAI_a3,act,patient,3300,3350,1.000000,0.000000,3,1.000000,1.000000
RAI_a3,act,patient,3350,3400,1.000000,0.000000,3,1.000000,1.000000
RAI_a3,act,patient,3400,3450,1.000000,0.000000,3,1.000000,1.000000
RAI_a3,act,patient,3450,3500,1.000000,0.000000,3,1.000000,1.000000
RAI_a3,pass,agent,0,50,0.375000,0.517549,8,0.009037,0.740963
RAI_a3,pass,agent,50,100,0.375000,0.517549,8,0.009037,0.740963
RAI_a3,pass,agent,100,150,0.375000,0.517549,8,0.009037,0.740963
RAI_a3,pass,agent,150,200,0.347500,0.437256,8,0.038313,0.656687
RAI_a3,pass,agent,200,250,0.415000,0.431972,8,0.109550,0.720450
RAI_a3,pass,agent,250,300,0.417500,0.495861,8,0.066873,0.768127
RAI_a3,pass,agent,300,350,0.375000,0.517549,8,0.009037,0.740963
RAI_a3,pass,agent,350,400,0.387500,0.508324,8,0.028061,0.746939
RAI_a3,pass,agent,400,450,0.450000,0.498569,8,0.097458,0.802542
RAI_a3,pass,agent,450,500,0.387500,0.450389,8,0.069027,0.705973
RAI_a3,pass,agent,500,550,0.530000,0.508555,8,0.170397,0.889603
RAI_a3,pass,agent,550,600,0.705000,0.452517,8,0.385022,1.000000
RAI_a3,pass,agent,600,650,0.750000,0.462910,8,0.422673,1.000000
RAI_a3,pass,agent,650,700,0.750000,0.462910,8,0.422673,1.000000
RAI_a3,pass,agent,700,750,0.757500,0.449309,8,0.439791,1.000000
RAI_a3,pass,agent,750,800,0.970000,0.084853,8,0.910000,1.000000
RAI_a3,pass,agent,800,850,1.000000,0.000000,8,1.000000,1.000000
RAI_a3,pass,agent,850,900,0.952500,0.134350,8,0.857500,1.000000
RAI_a3,pass,agent,900,950,0.985000,0.042426,8,0.955000,1.000000
RAI_a3,pass,agent,950,1000,0.942500,0.162635,8,0.827500,1.000000
RAI_a3,pass,agent,1000,1050,0.927500,0.205061,8,0.782500,1.000000
RAI_a3,pass,agent,1050,1100,0.797500,0.388468,8,0.522812,1.000000
RAI_a3,pass,agent,1100,1150,0.665000,0.472773,8,0.330699,0.999301
RAI_a3,pass,agent,1150,1200,0.615000,0.509986,8,0.254385,0.975615
RAI_a3,pass,agent,1200,1250,0.582500,0.495861,8,0.231873,0.933127
RAI_a3,pass,agent,1250,1300,0.625000,0.517549,8,0.259037,0.990963
RAI_a3,pass,agent,1300,1350,0.542500,0.501590,8,0.187822,0.897178
RAI_a3,pass,agent,1350,1400,0.457500,0.501590,8,0.102822,0.812178
RAI_a3,pass,agent,1400,1450,0.435000,0.495206,8,0.084837,0.785163
RAI_a3,pass,agent,1450,1500,0.375000,0.517549,8,0.009037,0.740963
RAI_a3,pass,agent,1500,1550,0.308571,0.475935,7,0.000000,0.668345
RAI_a3,pass,agent,1550,1600,0.285714,0.487950,7,0.000000,0.654570
RAI_a3,pass,agent,1600,1650,0.333333,0.516398,6,0.000000,0.754970
RAI_a3,pass,agent,1650,1700,0.333333,0.516398,6,0.000000,0.754970
RAI_a3,pass,agent,1700,1750,0.400000,0.547723,5,0.000000,0.889898
RAI_a3,pass,agent,1750,1800,0.400000,0.547723,5,0.000000,0.889898
RAI_a3,pass,agent,1800,1850,0.600000,0.547723,5,0.110102,1.000000
RAI_a3,pass,agent,1850,1900,0.600000,0.547723,5,0.110102,1.000000
RAI_a3,pass,agent,1900,1950,0.600000,0.547723,5,0.110102,1.000000
RAI_a3,pass,agent,1950,2000,0.452000,0.503110,5,0.002004,0.901996
RAI_a3,pass,agent,2000,2050,0.600000,0.547723,5,0.110102,1.000000
RAI_a3,pass,agent,2050,2100,0.600000,0.547723,5,0.110102,1.000000
RAI_a3,pass,agent,2100,2150,0.600000,0.547723,5,0.110102,1.000000
RAI_a3,pass,agent,2150,2200,0.600000,0.547723,5,0.110102,1.000000
RAI_a3,pass,agent,2200,2250,0.750000,0.500000,4,0.250000,1.000000
RAI_a3,pass,agent,2250,2300,0.666667,0.577350,3,0.000000,1.000000
RAI_a3,pass,agent,2300,2350,0.500000,0.707107,2,0.000000,1.000000
RAI_a3,pass,agent,2350,2400,0.500000,0.707107,2,0.000000,1.000000
RAI_a3,pass,agent,2400,2450,0.500000,0.707107,2,0.000000,1.000000
RAI_a3,pass,agent,2450,2500,0.500000,0.707107,2,0.000000,1.000000
RAI_a3,pass,agent,2500,2550,0.790000,0.296985,2,0.370000,1.000000
RAI_a3,pass,agent,2550,2600,1.000000,0.000000,2,1.000000,1.000000
RAI_a3,pass,agent,2600,2650,1.000000,0.000000,2,1.000000,1.000000
RAI_a3,pass,agent,2650,2700,1.000000,0.000000,2,1.000000,1.000000
RAI_a3,pass,agent,2700,2750,1.000000,0.000000,2,1.000000,1.000000
RAI_a3,pass,agent,2750,2800,1.000000,0.000000,2,1.000000,1.000000
RAI_a3,pass,agent,2800,2850,1.000000,0.000000,2,1.000000,1.000000
RAI_a3,pass,agent,2850,2900,1.000000,0.000000,2,1.000000,1.000000
RAI_a3,pass,agent,2900,2950,1.000000,0.000000,2,1.000000,1.000000
RAI_a3,pass,agent,2950,3000,1.000000,0.000000,2,1.000000,1.000000
RAI_a3,pass,agent,3000,3050,1.000000,0.000000,2,1.000000,1.000000
RAI_a3,pass,agent,3050,3100,0.510000,0.692965,2,0.000000,1.000000
RAI_a3,pass,agent,3100,3150,0.500000,0.707107,2,0.000000,1.000000
RAI_a3,pass,agent,3150,3200,0.500000,0.707107,2,0.000000,1.000000
RAI_a3,pass,agent,3200,3250,0.500000,0.707107,2,0.000000,1.000000
RAI_a3,pass,agent,3250,3300,0.500000,0.707107,2,0.000000,1.000000
RAI_a3,pass,agent,3300,3350,0.500000,0.707107,2,0.000000,1.000000
RAI_a3,pass,agent,3350,3400,0.500000,0.707107,2,0.000000,1.000000
RAI_a3,pass,agent,3400,3450,0.500000,0.707107,2,0.000000,1.000000
RAI_a3,pass,agent,3450,3500,0.500000,0.707107,2,0.000000,1.000000
RAI_a3,pass,patient,0,50,0.500000,0.534522,8,0.122036,0.877964
RAI_a3,pass,patient,50,100,0.500000,0.534522,8,0.122036,0.877964
RAI_a3,pass,patient,100,150,0.500000,0.534522,8,0.122036,0.877964
RAI_a3,pass,patient,150,200,0.527500,0.465733,8,0.198177,0.856823
RAI_a3,pass,patient,200,250,0.535000,0.477224,8,0.197552,0.872448
RAI_a3,pass,patient,250,300,0.500000,0.534522,8,0.122036,0.877964
RAI_a3,pass,patient,300,350,0.500000,0.534522,8,0.122036,0.877964
RAI_a3,pass,patient,350,400,0.487500,0.522186,8,0.118258,0.856742
RAI_a3,pass,patient,400,450,0.375000,0.517549,8,0.009037,0.740963
RAI_a3,pass,patient,450,500,0.405000,0.473860,8,0.069931,0.740069
RAI_a3,pass,patient,500,550,0.470000,0.508555,8,0.110397,0.829603
RAI_a3,pass,patient,550,600,0.295000,0.452517,8,0.000000,0.614978
RAI_a3,pass,patient,600,650,0.250000,0.462910,8,0.000000,0.577327
RAI_a3,pass,patient,650,700,0.250000,0.462910,8,0.000000,0.577327
RAI_a3,pass,patient,700,750,0.242500,0.449309,8,0.000000,0.560209
RAI_a3,pass,patient,750,800,0.030000,0.084853,8,0.000000,0.090000
RAI_a3,pass,patient,800,850,0.000000,0.000000,8,0.000000,0.000000
RAI_a3,pass,patient,850,900,0.000000,0.000000,8,0.000000,0.000000
RAI_a3,pass,patient,900,950,0.000000,0.000000,8,0.000000,0.000000
RAI_a3,pass,patient,950,1000,0.000000,0.000000,8,0.000000,0.000000
RAI_a3,pass,patient,1000,1050,0.072500,0.205061,8,0.000000,0.217500
RAI_a3,pass,patient,1050,1100,0.202500,0.388468,8,0.000000,0.477188
RAI_a3,pass,patient,1100,1150,0.250000,0.462910,8,0.000000,0.577327
RAI_a3,pass,patient,1150,1200,0.250000,0.462910,8,0.000000,0.577327
RAI_a3,pass,patient,1200,1250,0.325000,0.465219,8,0.000000,0.653959
RAI_a3,pass,patient,1250,1300,0.375000,0.517549,8,0.009037,0.740963
RAI_a3,pass,patient,1300,1350,0.390000,0.506754,8,0.031671,0.748329
RAI_a3,pass,patient,1350,1400,0.500000,0.534522,8,0.122036,0.877964
RAI_a3,pass,patient,1400,1450,0.565000,0.495206,8,0.214837,0.915163
RAI_a3,pass,patient,1450,1500,0.625000,0.517549,8,0.259037,0.990963
RAI_a3,pass,patient,1500,1550,0.691429,0.475935,7,0.331655,1.000000
RAI_a3,pass,patient,1550,1600,0.714286,0.487950,7,0.345430,1.000000
RAI_a3,pass,patient,1600,1650,0.666667,0.516398,6,0.245030,1.000000
RAI_a3,pass,patient,1650,1700,0.506803,0.540476,6,0.065506,0.948100
RAI_a3,pass,patient,1700,1750,0.600000,0.547723,5,0.110102,1.000000
RAI_a3,pass,patient,1750,1800,0.600000,0.547723,5,0.110102,1.000000
RAI_a3,pass,patient,1800,1850,0.400000,0.547723,5,0.000000,0.889898
RAI_a3,pass,patient,1850,1900,0.400000,0.547723,5,0.000000,0.889898
RAI_a3,pass,patient,1900,1950,0.400000,0.547723,5,0.000000,0.889898
RAI_a3,pass,patient,1950,2000,0.548000,0.503110,5,0.098004,0.997996
RAI_a3,pass,patient,2000,2050,0.400000,0.547723,5,0.000000,0.889898
RAI_a3,pass,patient,2050,2100,0.400000,0.547723,5,0.000000,0.889898
RAI_a3,pass,patient,2100,2150,0.316000,0.457471,5,0.000000,0.725175
RAI_a3,pass,patient,2150,2200,0.200000,0.447214,5,0.000000,0.600000
RAI_a3,pass,patient,2200,2250,0.250000,0.500000,4,0.000000,0.750000
RAI_a3,pass,patient,2250,2300,0.333333,0.577350,3,0.000000,1.000000
RAI_a3,pass,patient,2300,2350,0.500000,0.707107,2,0.000000,1.000000
RAI_a3,pass,patient,2350,2400,0.500000,0.707107,2,0.000000,1.000000
RAI_a3,pass,patient,2400,2450,0.500000,0.707107,2,0.000000,1.000000
RAI_a3,pass,patient,2450,2500,0.500000,0.707107,2,0.000000,1.000000
RAI_a3,pass,patient,2500,2550,0.210000,0.296985,2,0.000000,0.630000
RAI_a3,pass,patient,2550,2600,0.000000,0.000000,2,0.000000,0.000000
RAI_a3,pass,patient,2600,2650,0.000000,0.000000,2,0.000000,0.000000
RAI_a3,pass,patient,2650,2700,0.000000,0.000000,2,0.000000,0.000000
RAI_a3,pass,patient,2700,2750,0.000000,0.000000,2,0.000000,0.000000
RAI_a3,pass,patient,2750,2800,0.000000,0.000000,2,0.000000,0.000000
RAI_a3,pass,patient,2800,2850,0.000000,0.000000,2,0.000000,0.000000
RAI_a3,pass,patient,2850,2900,0.000000,0.000000,2,0.000000,0.000000
RAI_a3,pass,patient,2900,2950,0.000000,0.000000,2,0.000000,0.000000
RAI_a3,pass,patient,2950,3000,0.000000,0.000000,2,0.000000,0.000000
RAI_a3,pass,patient,3000,3050,0.000000,0.000000,2,0.000000,0.000000
RAI_a3,pass,patient,3050,3100,0.490000,0.692965,2,0.000000,1.000000
RAI_a3,pass,patient,3100,3150,0.500000,0.707107,2,0.000000,1.000000
RAI_a3,pass,patient,3150,3200,0.500000,0.707107,2,0.000000,1.000000
RAI_a3,pass,patient,3200,3250,0.500000,0.707107,2,0.000000,1.000000
RAI_a3,pass,patient,3250,3300,0.500000,0.707107,2,0.000000,1.000000
RAI_a3,pass,patient,3300,3350,0.500000,0.707107,2,0.000000,1.000000
RAI_a3,pass,patient,3350,3400,0.500000,0.707107,2,0.000000,1.000000
RAI_a3,pass,patient,3400,3450,0.500000,0.707107,2,0.000000,1.000000
RAI_a3,pass,patient,3450,3500,0.337209,0.476886,2,0.000000,1.000000
RAI_b1,act,agent,0,50,0.672308,0.471843,13,0.410576,0.934039
RAI_b1,act,agent,50,100,0.610769,0.502833,13,0.331848,0.889691
RAI_b1,act,agent,100,150,0.480000,0.496118,13,0.204803,0.755197
RAI_b1,act,agent,150,200,0.363077,0.483449,13,0.094908,0.631246
RAI_b1,act,agent,200,250,0.400000,0.463105,13,0.143115,0.656885
RAI_b1,act,agent,250,300,0.560000,0.471593,13,0.298407,0.821593
RAI_b1,act,agent,300,350,0.689231,0.436701,13,0.446993,0.931469
RAI_b1,act,agent,350,400,0.767692,0.437686,13,0.524908,1.000000
RAI_b1,act,agent,400,450,0.696923,0.433270,13,0.456588,0.937258
RAI_b1,act,agent,450,500,0.569231,0.464730,13,0.311445,0.827017
RAI_b1,act,agent,500,550,0.615385,0.506370,13,0.334501,0.896268
RAI_b1,act,agent,550,600,0.615385,0.506370,13,0.334501,0.896268
RAI_b1,act,agent,600,650,0.641538,0.480032,13,0.375265,0.907812
RAI_b1,act,agent,650,700,0.692308,0.480384,13,0.425838,0.958777
RAI_b1,act,agent,700,750,0.766154,0.436912,13,0.523799,1.000000
RAI_b1,act,agent,750,800,0.784615,0.373288,13,0.577553,0.991678
RAI_b1,act,agent,800,850,0.844615,0.374891,13,0.636663,1.000000
RAI_b1,act,agent,850,900,0.755385,0.433448,13,0.514951,0.995818
RAI_b1,act,agent,900,950,0.692308,0.480384,13,0.425838,0.958777
RAI_b1,act,agent,950,1000,0.636923,0.483449,13,0.368754,0.905092
RAI_b1,act,agent,1000,1050,0.544615,0.512390,13,0.260393,0.828838
RAI_b1,act,agent,1050,1100,0.484615,0.503068,13,0.205564,0.763667
RAI_b1,act,agent,1100,1150,0.461538,0.518875,13,0.173719,0.749358
RAI_b1,act,agent,1150,1200,0.461538,0.518875,13,0.173719,0.749358
RAI_b1,act,agent,1200,1250,0.500000,0.522233,12,0.198489,0.801511
RAI_b1,act,agent,1250,1300,0.468333,0.500215,12,0.179534,0.757133
RAI_b1,act,agent,1300,1350,0.433333,0.503322,12,0.142740,0.723927
RAI_b1,act,agent,1350,1400,0.500000,0.522233,12,0.198489,0.801511
RAI_b1,act,agent,1400,1450,0.503333,0.518868,12,0.203765,0.802902
RAI_b1,act,agent,1450,1500,0.563636,0.453062,11,0.290430,0.836843
RAI_b1,act,agent,1500,1550,0.694000,0.479263,10,0.390887,0.997113
RAI_b1,act,agent,1550,1600,0.700000,0.483046,10,0.394495,1.000000
RAI_b1,act,agent,1600,1650,0.692000,0.478163,10,0.389583,0.994417
RAI_b1,act,agent,1650,1700,0.608000,0.469439,10,0.311100,0.904900
RAI_b1,act,agent,1700,1750,0.600000,0.516398,10,0.273401,0.926599
RAI_b1,act,agent,1750,1800,0.666667,0.500000,9,0.333333,1.000000
RAI_b1,act,agent,1800,1850,0.666667,0.500000,9,0.333333,1.000000
RAI_b1,act,agent,1850,1900,0.666667,0.500000,9,0.333333,1.000000
RAI_b1,act,agent,1900,1950,0.666667,0.500000,9,0.333333,1.000000
RAI_b1,act,agent,1950,2000,0.666667,0.500000,9,0.333333,1.000000
RAI_b1,act,agent,2000,2050,0.750000,0.462910,8,0.422673,1.000000
RAI_b1,act,agent,2050,2100,0.700000,0.453557,8,0.379287,1.000000
RAI_b1,act,agent,2100,2150,0.734286,0.455590,7,0.389892,1.000000
RAI_b1,act,agent,2150,2200,0.833333,0.408248,6,0.500000,1.000000
RAI_b1,act,agent,2200,2250,0.833333,0.408248,6,0.500000,1.000000
RAI_b1,act,agent,2250,2300,0.833333,0.408248,6,0.500000,1.000000
RAI_b1,act,agent,2300,2350,0.800000,0.447214,5,0.400000,1.000000
RAI_b1,act,agent,2350,2400,0.800000,0.447214,5,0.400000,1.000000
RAI_b1,act,agent,2400,2450,0.800000,0.447214,5,0.400000,1.000000
RAI_b1,act,agent,2450,2500,0.684000,0.457471,5,0.274825,1.000000
RAI_b1,act,agent,2500,2550,0.750000,0.500000,4,0.250000,1.000000
RAI_b1,act,agent,2550,2600,0.655000,0.471982,4,0.183018,1.000000
RAI_b1,act,agent,2600,2650,0.500000,0.577350,4,0.000000,1.000000
RAI_b1,act,agent,2650,2700,0.730000,0.488126,4,0.241874,1.000000
RAI_b1,act,agent,2700,2750,0.750000,0.500000,4,0.250000,1.000000
RAI_b1,act,agent,2750,2800,0.750000,0.500000,4,0.250000,1.000000
RAI_b1,act,agent,2800,2850,0.750000,0.500000,4,0.250000,1.000000
RAI_b1,act,agent,2850,2900,0.545000,0.530503,4,0.014497,1.000000
RAI_b1,act,agent,2900,2950,0.500000,0.577350,4,0.000000,1.000000
RAI_b1,act,agent,2950,3000,0.500000,0.577350,4,0.000000,1.000000
RAI_b1,act,agent,3000,3050,0.333333,0.577350,3,0.000000,1.000000
RAI_b1,act,agent,3050,3100,0.333333,0.577350,3,0.000000,1.000000
RAI_b1,act,agent,3100,3150,0.100000,0.000000,1,0.100000,0.100000
RAI_b1,act,agent,3150,3200,0.000000,0.000000,1,0.000000,0.000000
RAI_b1,act,agent,3200,3250,0.000000,0.000000,1,0.000000,0.000000
RAI_b1,act,agent,3250,3300,0.000000,0.000000,1,0.000000,0.000000
RAI_b1,act,agent,3300,3350,0.000000,0.000000,1,0.000000,0.000000
RAI_b1,act,patient,0,50,0.250769,0.433022,13,0.010572,0.490966
RAI_b1,act,patient,50,100,0.312308,0.477461,13,0.047460,0.577156
RAI_b1,act,patient,100,150,0.443077,0.493008,13,0.169606,0.716548
RAI_b1,act,patient,150,200,0.560000,0.500133,13,0.282576,0.837424
RAI_b1,act,patient,200,250,0.593846,0.457849,13,0.339877,0.847815
RAI_b1,act,patient,250,300,0.440000,0.471593,13,0.178407,0.701593
RAI_b1,act,patient,300,350,0.310769,0.436701,13,0.068531,0.553007
RAI_b1,act,patient,350,400,0.232308,0.437686,13,0.000000,0.475092
RAI_b1,act,patient,400,450,0.303077,0.433270,13,0.062742,0.543412
RAI_b1,act,patient,450,500,0.430769,0.464730,13,0.172983,0.688555
RAI_b1,act,patient,500,550,0.384615,0.506370,13,0.103732,0.665499
RAI_b1,act,patient,550,600,0.347692,0.474239,13,0.084632,0.610753
RAI_b1,act,patient,600,650,0.281538,0.447695,13,0.033202,0.529875
RAI_b1,act,patient,650,700,0.230769,0.438529,13,0.000000,0.474021
RAI_b1,act,patient,700,750,0.230769,0.438529,13,0.000000,0.474021
RAI_b1,act,patient,750,800,0.215385,0.373288,13,0.008322,0.422447
RAI_b1,act,patient,800,850,0.155385,0.374891,13,0.000000,0.363337
RAI_b1,act,patient,850,900,0.230769,0.438529,13,0.000000,0.474021
RAI_b1,act,patient,900,950,0.230769,0.438529,13,0.000000,0.474021
RAI_b1,act,patient,950,1000,0.286154,0.452208,13,0.035314,0.536994
RAI_b1,act,patient,1000,1050,0.378462,0.498696,13,0.101835,0.655088
RAI_b1,act,patient,1050,1100,0.438462,0.499230,13,0.161538,0.715385
RAI_b1,act,patient,1100,1150,0.461538,0.518875,13,0.173719,0.749358
RAI_b1,act,patient,1150,1200,0.520000,0.505173,13,0.239780,0.800220
RAI_b1,act,patient,1200,1250,0.500000,0.522233,12,0.198489,0.801511
RAI_b1,act,patient,1250,1300,0.531667,0.500215,12,0.242867,0.820466
RAI_b1,act,patient,1300,1350,0.566667,0.503322,12,0.276073,0.857260
RAI_b1,act,patient,1350,1400,0.500000,0.522233,12,0.198489,0.801511
RAI_b1,act,patient,1400,1450,0.496667,0.518868,12,0.197098,0.796235
RAI_b1,act,patient,1450,1500,0.418182,0.448058,11,0.147992,0.688371
RAI_b1,act,patient,1500,1550,0.306000,0.479263,10,0.002887,0.609113
RAI_b1,act,patient,1550,1600,0.300000,0.483046,10,0.000000,0.605505
RAI_b1,act,patient,1600,1650,0.308000,0.478163,10,0.005583,0.610417
RAI_b1,act,patient,1650,1700,0.376000,0.448682,10,0.092229,0.659771
RAI_b1,act,patient,1700,1750,0.300000,0.483046,10,0.000000,0.605505
RAI_b1,act,patient,1750,1800,0.333333,0.500000,9,0.000000,0.666667
RAI_b1,act,patient,1800,1850,0.333333,0.500000,9,0.000000,0.666667
RAI_b1,act,patient,1850,1900,0.333333,0.500000,9,0.000000,0.666667
RAI_b1,act,patient,1900,1950,0.333333,0.500000,9,0.000000,0.666667
RAI_b1,act,patient,1950,2000,0.333333,0.500000,9,0.000000,0.666667
RAI_b1,act,patient,2000,2050,0.250000,0.462910,8,0.000000,0.577327
RAI_b1,act,patient,2050,2100,0.250000,0.462910,8,0.000000,0.577327
RAI_b1,act,patient,2100,2150,0.265714,0.455590,7,0.000000,0.610108
RAI_b1,act,patient,2150,2200,0.166667,0.408248,6,0.000000,0.500000
