participant,asc_file,block,trial_index,trial_num,image,rt_ms,n_fixations,pre_fixations,post_fixations,unknown_phase_fixations,agent_fixations,patient_fixations,other_fixations,sentence_type,word_order,fluency,trial_svg
K15,k15_2.asc,52,52,15,makelaugh-2-2-r.png,7573,27,24,3,0,21,6,0,direct,AVP,pause,participant_trials/k15_2/b052_t52_makelaugh-2-2-r.svg
K15,k15_2.asc,53,53,16,boil-1-1-r.png,2933,12,7,5,0,9,3,0,direct,AVP,yes,participant_trials/k15_2/b053_t53_boil-1-1-r.svg
K15,k15_2.asc,54,54,17,teach-1-2-l.png,5212,22,15,7,0,17,5,0,direct,AVP,yes,participant_trials/k15_2/b054_t54_teach-1-2-l.svg
K15,k15_2.asc,55,55,18,hang-2-1-l.png,2215,11,6,5,0,11,0,0,other,AVVP,yes,participant_trials/k15_2/b055_t55_hang-2-1-l.svg
K15,k15_2.asc,56,56,19,dress-1-1-r.png,1886,8,4,4,0,7,1,0,inverse,AVP,false start,participant_trials/k15_2/b056_t56_dress-1-1-r.svg
K15,k15_2.asc,58,58,21,cut_hair-2-1-l.png,6256,26,19,7,0,24,2,0,inverse,AXAVP,yes,participant_trials/k15_2/b058_t58_cut_hair-2-1-l.svg
K15,k15_2.asc,59,59,22,burn-1-2-l.png,2262,12,8,4,0,9,2,1,direct,AVP,pause,participant_trials/k15_2/b059_t59_burn-1-2-l.svg
K15,k15_2.asc,60,60,23,wash-2-2-r.png,3734,17,12,5,0,15,2,0,inverse,AVP,false start,participant_trials/k15_2/b060_t60_wash-2-2-r.svg
K15,k15_2.asc,61,61,24,saw-1-1-r.png,3864,11,7,4,0,8,3,0,inverse,AVP,false start; russian,participant_trials/k15_2/b061_t61_saw-1-1-r.svg
K15,k15_2.asc,62,62,25,shoot-1-2-l.png,4106,15,10,5,0,9,3,3,direct,AVP,yes,participant_trials/k15_2/b062_t62_shoot-1-2-l.svg
K15,k15_2.asc,63,63,26,open-2-1-l.png,5358,20,13,7,0,20,0,0,inverse,AVP,yes,participant_trials/k15_2/b063_t63_open-2-1-l.svg
K15,k15_2.asc,64,64,27,treat-1-1-r.png,2035,11,5,6,0,10,1,0,direct,AVP,false start,participant_trials/k15_2/b064_t64_treat-1-1-r.svg
K15,k15_2.asc,65,65,28,throw-2-2-r.png,1940,4,4,0,0,4,0,0,incorporation,VP,pause,participant_trials/k15_2/b065_t65_throw-2-2-r.svg
K15,k15_2.asc,66,66,29,scold-2-1-l.png,5671,22,16,6,0,13,9,0,inverse,AVP,yes,participant_trials/k15_2/b066_t66_scold-2-1-l.svg
K15,k15_2.asc,67,67,30,cover-1-2-l.png,9692,33,28,5,0,24,9,0,direct,AVPX,yes,participant_trials/k15_2/b067_t67_cover-1-2-l.svg
K15,k15_2.asc,68,68,31,hit-2-2-r.png,2902,15,9,6,0,10,3,2,inverse,AVP,yes,participant_trials/k15_2/b068_t68_hit-2-2-r.svg
K15,k15_2.asc,69,69,32,paint-1-1-r.png,4597,19,13,6,0,17,1,1,inverse; direct,AVP,false start,participant_trials/k15_2/b069_t69_paint-1-1-r.svg
K16,k16.asc,4,4,1,call-1-1-r.png,2107,14,8,6,0,11,2,1,direct,AVP,yes,participant_trials/k16/b004_t4_call-1-1-r.svg
K16,k16.asc,5,5,2,break-2-2-r.png,4712,22,16,6,0,12,9,1,inverse,AVP,yes,participant_trials/k16/b005_t5_break-2-2-r.svg
K16,k16.asc,6,6,3,feed-1-2-l.png,6003,26,20,6,0,14,9,3,direct,AVP,pause,participant_trials/k16/b006_t6_feed-1-2-l.svg
K16,k16.asc,7,7,4,eat-2-1-l.png,3727,16,12,4,0,10,6,0,past; inverse,AVVP,false start,participant_trials/k16/b007_t7_eat-2-1-l.svg
K16,k16.asc,8,8,5,wake-2-2-r.png,3035,18,11,7,0,13,4,1,direct; inverse,AVP,pause; false start,participant_trials/k16/b008_t8_wake-2-2-r.svg
K16,k16.asc,9,9,6,pick-1-1-r.png,2533,14,8,6,0,6,7,1,direct,APXV,russian,participant_trials/k16/b009_t9_pick-1-1-r.svg
K16,k16.asc,10,10,7,makelaugh-2-1-l.png,,45,0,0,45,27,17,1,-,-,-,participant_trials/k16/b010_t10_makelaugh-2-1-l.svg
K16,k16.asc,11,11,8,carry-1-2-l.png,4235,18,13,5,0,7,10,1,direct,AVP,yes,participant_trials/k16/b011_t11_carry-1-2-l.svg
K16,k16.asc,12,12,9,teach-1-1-r.png,1598,8,4,4,0,3,4,1,inverse,AVP,pause; russian,participant_trials/k16/b012_t12_teach-1-1-r.svg
K16,k16.asc,13,13,10,open-2-2-r.png,3121,16,11,5,0,15,0,1,inverse,AVPV,false start,participant_trials/k16/b013_t13_open-2-2-r.svg
K16,k16.asc,14,14,11,dress-1-2-l.png,7999,35,27,8,0,16,15,4,direct,AVP,false start,participant_trials/k16/b014_t14_dress-1-2-l.svg
K16,k16.asc,15,15,12,throw-2-1-l.png,2050,13,6,7,0,9,4,0,incorporation,AV,yes,participant_trials/k16/b015_t15_throw-2-1-l.svg
K16,k16.asc,16,16,13,cut_hair-2-2-r.png,4531,23,15,8,0,6,17,0,inverse,AVP,pause,participant_trials/k16/b016_t16_cut_hair-2-2-r.svg
K16,k16.asc,17,17,14,cover-1-1-r.png,2519,14,8,6,0,14,0,0,direct,AXAVP,russian,participant_trials/k16/b017_t17_cover-1-1-r.svg
K16,k16.asc,18,18,15,wash-2-1-l.png,2805,16,10,6,0,11,4,1,inverse,AVP,pause,participant_trials/k16/b018_t18_wash-2-1-l.svg
K16,k16.asc,19,19,16,paint-1-2-l.png,1635,9,4,5,0,5,4,0,direct,AVP,false start,participant_trials/k16/b019_t19_paint-1-2-l.svg
K16,k16.asc,20,20,17,give_water-1-1-r.png,7317,31,25,6,0,16,7,8,direct,APV,yes,participant_trials/k16/b020_t20_give_water-1-1-r.svg
K16,k16.asc,21,21,18,clean-2-2-r.png,5473,26,20,6,0,17,9,0,inverse,AVP,yes,participant_trials/k16/b021_t21_clean-2-2-r.svg
K16,k16.asc,22,22,19,push-1-2-l.png,8189,37,31,6,0,14,23,0,direct,AVPP,pause; false start,participant_trials/k16/b022_t22_push-1-2-l.svg
K16,k16.asc,23,23,20,water-2-1-l.png,4231,18,14,4,0,15,3,0,inverse,APV,yes,participant_trials/k16/b023_t23_water-2-1-l.svg
K16,k16.asc,24,24,21,pour-2-2-r.png,2623,15,9,6,0,13,2,0,inverse,AVP,yes,participant_trials/k16/b024_t24_pour-2-2-r.svg
K16,k16.asc,25,25,22,plant-1-1-r.png,3295,18,12,6,0,9,8,1,direct,AXVP,pause,participant_trials/k16/b025_t25_plant-1-1-r.svg
K16,k16.asc,26,26,23,tie-2-1-l.png,3454,19,13,6,0,11,7,1,inverse,AVVP,false start,participant_trials/k16/b026_t26_tie-2-1-l.svg
K16,k16.asc,27,27,24,boil-1-2-l.png,2744,15,10,5,0,5,9,1,direct,AVPP,false start,participant_trials/k16/b027_t27_boil-1-2-l.svg
K16,k16.asc,28,28,25,shoot-1-1-r.png,,28,0,0,28,11,17,0,-,-,-,participant_trials/k16/b028_t28_shoot-1-1-r.svg
K16,k16.asc,29,29,26,hang-2-2-r.png,2835,15,11,4,0,12,3,0,inverse,APVV,pause; false start,participant_trials/k16/b029_t29_hang-2-2-r.svg
K16,k16.asc,30,30,27,treat-1-2-l.png,2479,14,8,6,0,9,5,0,direct,AXPXVP,pause; false start; russian,participant_trials/k16/b030_t30_treat-1-2-l.svg
K16,k16.asc,31,31,28,pull-2-1-l.png,2190,12,6,6,0,6,5,1,inverse,AVP,yes,participant_trials/k16/b031_t31_pull-2-1-l.svg
K16,k16.asc,32,32,29,scold-2-2-r.png,2000,10,5,5,0,8,2,0,inverse,AVPVP,false start,participant_trials/k16/b032_t32_scold-2-2-r.svg
K16,k16.asc,33,33,30,burn-1-1-r.png,1623,13,6,7,0,7,4,2,direct,AVP,yes,participant_trials/k16/b033_t33_burn-1-1-r.svg
K16,k16.asc,34,34,31,hit-2-1-l.png,2025,14,7,7,0,7,6,1,inverse,AXVP,pause; russian,participant_trials/k16/b034_t34_hit-2-1-l.svg
K16,k16.asc,35,35,32,saw-1-2-l.png,1625,10,5,5,0,2,6,2,direct,AVP,false start,participant_trials/k16/b035_t35_saw-1-2-l.svg
K16,k16.asc,36,36,1,give_water-2-1-l.png,7084,26,21,5,0,16,7,3,inverse,AVP,false start,participant_trials/k16/b036_t36_give_water-2-1-l.svg
K16,k16.asc,37,37,2,break-1-2-l.png,3356,15,10,5,0,8,6,1,direct,AVP,pause,participant_trials/k16/b037_t37_break-1-2-l.svg
K16,k16.asc,38,38,3,push-2-2-r.png,2212,15,7,8,0,6,8,1,inverse,AXAVP,russian,participant_trials/k16/b038_t38_push-2-2-r.svg
K16,k16.asc,39,39,4,eat-1-1-r.png,2620,10,6,4,0,4,6,0,direct,AVP,false start,participant_trials/k16/b039_t39_eat-1-1-r.svg
K16,k16.asc,40,40,5,pour-1-2-l.png,2404,13,7,6,0,7,6,0,direct,AVP,yes,participant_trials/k16/b040_t40_pour-1-2-l.svg
K16,k16.asc,41,41,6,pick-2-1-l.png,1798,12,6,6,0,6,4,2,inverse,AXVP,russian,participant_trials/k16/b041_t41_pick-2-1-l.svg
K16,k16.asc,42,42,7,tie-1-1-r.png,1745,10,4,6,0,2,8,0,direct,AVP,yes,participant_trials/k16/b042_t42_tie-1-1-r.svg
K16,k16.asc,43,43,8,carry-2-2-r.png,1669,14,6,8,0,8,5,1,inverse,APPV,pause; false start,participant_trials/k16/b043_t43_carry-2-2-r.svg
K16,k16.asc,44,44,9,call-2-1-l.png,2673,12,7,5,0,11,1,0,inverse,AVP,yes,participant_trials/k16/b044_t44_call-2-1-l.svg
K16,k16.asc,45,45,10,clean-1-2-l.png,2109,12,6,6,0,4,7,1,direct,AVP,false start,participant_trials/k16/b045_t45_clean-1-2-l.svg
K16,k16.asc,46,46,11,feed-2-2-r.png,2426,15,9,6,0,11,3,1,inverse,AVP,pause,participant_trials/k16/b046_t46_feed-2-2-r.svg
K16,k16.asc,47,47,12,water-1-1-r.png,1663,11,5,6,0,7,3,1,direct,AVP,yes,participant_trials/k16/b047_t47_water-1-1-r.svg
K16,k16.asc,48,48,13,wake-1-2-l.png,2254,9,5,4,0,3,5,1,direct,AVP,pause; false start,participant_trials/k16/b048_t48_wake-1-2-l.svg
K16,k16.asc,49,49,14,plant-2-1-l.png,1694,11,5,6,0,10,1,0,inverse,AVXPV,pause; russian,participant_trials/k16/b049_t49_plant-2-1-l.svg
K16,k16.asc,50,50,15,makelaugh-1-1-r.png,2883,16,10,6,0,7,7,2,direct,APV,pause; false start,participant_trials/k16/b050_t50_makelaugh-1-1-r.svg
K16,k16.asc,51,51,16,boil-2-2-r.png,1666,11,4,7,0,7,4,0,direct,AVP,pause; false start,participant_trials/k16/b051_t51_boil-2-2-r.svg
K16,k16.asc,52,52,17,teach-2-1-l.png,1460,13,5,8,0,8,5,0,other,AAP,pause; russian,participant_trials/k16/b052_t52_teach-2-1-l.svg
K16,k16.asc,53,53,18,hang-1-2-l.png,2084,11,7,4,0,11,0,0,direct,AVPXP,yes,participant_trials/k16/b053_t53_hang-1-2-l.svg
K16,k16.asc,54,54,19,dress-2-2-r.png,2010,11,5,6,0,8,3,0,inverse,AVP,pause; false start,participant_trials/k16/b054_t54_dress-2-2-r.svg
K16,k16.asc,55,55,20,pull-1-1-r.png,1498,10,5,5,0,6,3,1,direct,AVP,yes,participant_trials/k16/b055_t55_pull-1-1-r.svg
K16,k16.asc,56,56,21,cut_hair-1-2-l.png,2436,14,8,6,0,7,6,1,inverse,AVP,false start,participant_trials/k16/b056_t56_cut_hair-1-2-l.svg
K16,k16.asc,57,57,22,burn-2-1-l.png,1568,10,5,5,0,9,1,0,inverse,AVP,pause,participant_trials/k16/b057_t57_burn-2-1-l.svg
K16,k16.asc,58,58,23,wash-1-1-r.png,2275,13,9,4,0,4,8,1,direct,AVP,false start,participant_trials/k16/b058_t58_wash-1-1-r.svg
K16,k16.asc,59,59,24,saw-2-2-r.png,2150,12,7,5,0,11,0,1,direct,AVP,pause,participant_trials/k16/b059_t59_saw-2-2-r.svg
K16,k16.asc,60,60,25,shoot-2-1-l.png,2583,14,8,6,0,12,1,1,inverse,AVP,pause; false start,participant_trials/k16/b060_t60_shoot-2-1-l.svg
K16,k16.asc,61,61,26,open-1-2-l.png,1817,12,5,7,0,5,5,2,direct,AVP,yes,participant_trials/k16/b061_t61_open-1-2-l.svg
K16,k16.asc,62,62,27,treat-2-2-r.png,2604,12,7,5,0,12,0,0,inverse,AXAVP,pause; false start; russian,participant_trials/k16/b062_t62_treat-2-2-r.svg
K16,k16.asc,63,63,28,throw-1-1-r.png,1675,11,5,6,0,8,2,1,incorporation,AXAV,false start,participant_trials/k16/b063_t63_throw-1-1-r.svg
K16,k16.asc,64,64,29,scold-1-2-l.png,5209,22,16,6,0,12,9,1,direct,AVP,yes,participant_trials/k16/b064_t64_scold-1-2-l.svg
K16,k16.asc,65,65,30,cover-2-1-l.png,2122,11,7,4,0,8,2,1,inverse,AVP,yes,participant_trials/k16/b065_t65_cover-2-1-l.svg
K16,k16.asc,66,66,31,hit-1-1-r.png,3753,15,9,6,0,7,6,2,direct,AVP,yes,participant_trials/k16/b066_t66_hit-1-1-r.svg
K16,k16.asc,67,67,32,paint-2-2-r.png,2406,13,7,6,0,10,3,0,inverse,AVP,false start,participant_trials/k16/b067_t67_paint-2-2-r.svg
K16,k16_2.asc,4,4,1,call-2-2-r.png,7807,27,21,6,0,25,2,0,inverse,AVP,false start,participant_trials/k16_2/b004_t4_call-2-2-r.svg
K16,k16_2.asc,5,5,2,break-1-1-r.png,6553,30,23,7,0,20,8,2,direct,AVP,yes,participant_trials/k16_2/b005_t5_break-1-1-r.svg
K16,k16_2.asc,6,6,3,feed-2-1-l.png,3641,15,11,4,0,10,5,0,direct,AVP,false start,participant_trials/k16_2/b006_t6_feed-2-1-l.svg
K16,k16_2.asc,7,7,4,eat-1-2-l.png,18223,55,49,6,0,33,22,0,direct,AVP,yes,participant_trials/k16_2/b007_t7_eat-1-2-l.svg
K16,k16_2.asc,8,8,5,wake-1-1-r.png,3879,15,11,4,0,6,9,0,direct,AVP,false start,participant_trials/k16_2/b008_t8_wake-1-1-r.svg
K16,k16_2.asc,9,9,6,pick-2-2-r.png,1616,11,5,6,0,6,5,0,inverse,AVP,yes,participant_trials/k16_2/b009_t9_pick-2-2-r.svg
K16,k16_2.asc,10,10,7,makelaugh-1-2-l.png,4179,15,10,5,0,8,7,0,direct,AVP,false start,participant_trials/k16_2/b010_t10_makelaugh-1-2-l.svg
K16,k16_2.asc,11,11,8,carry-2-1-l.png,6991,25,19,6,0,25,0,0,inverse,AVPV,false start,participant_trials/k16_2/b011_t11_carry-2-1-l.svg
K16,k16_2.asc,12,12,9,teach-2-2-r.png,,88,0,0,88,27,58,3,-,-,-,participant_trials/k16_2/b012_t12_teach-2-2-r.svg
K16,k16_2.asc,13,13,10,open-1-1-r.png,5981,25,20,5,0,17,8,0,inverse,AVP,yes,participant_trials/k16_2/b013_t13_open-1-1-r.svg
K16,k16_2.asc,14,14,11,dress-2-1-l.png,4567,20,14,6,0,17,1,2,inverse,AVP,false start,participant_trials/k16_2/b014_t14_dress-2-1-l.svg
K16,k16_2.asc,15,15,12,throw-1-2-l.png,5802,25,19,6,0,8,13,4,incorporation,AVP,false start,participant_trials/k16_2/b015_t15_throw-1-2-l.svg
K16,k16_2.asc,16,16,13,cut_hair-1-1-r.png,2936,15,10,5,0,7,8,0,direct,AVP,pause,participant_trials/k16_2/b016_t16_cut_hair-1-1-r.svg
K16,k16_2.asc,17,17,14,cover-2-2-r.png,2700,16,9,7,0,16,0,0,inverse,AXAVP,russian,participant_trials/k16_2/b017_t17_cover-2-2-r.svg
K16,k16_2.asc,18,18,15,wash-1-2-l.png,4171,20,14,6,0,4,15,1,intransitive; direct,AVAV,yes,participant_trials/k16_2/b018_t18_wash-1-2-l.svg
K16,k16_2.asc,19,19,16,paint-2-1-l.png,3080,15,9,6,0,13,1,1,inverse,AVP,pause,participant_trials/k16_2/b019_t19_paint-2-1-l.svg
K16,k16_2.asc,20,20,17,give_water-2-2-r.png,,57,0,0,57,41,8,8,-,-,-,participant_trials/k16_2/b020_t20_give_water-2-2-r.svg
K16,k16_2.asc,21,21,18,clean-1-1-r.png,1724,12,6,6,0,8,4,0,direct,APV,yes,participant_trials/k16_2/b021_t21_clean-1-1-r.svg
K16,k16_2.asc,22,22,19,push-2-1-l.png,5585,23,18,5,0,18,4,1,inverse,APVP,pause,participant_trials/k16_2/b022_t22_push-2-1-l.svg
K16,k16_2.asc,23,23,20,water-1-2-l.png,2583,13,7,6,0,6,7,0,direct,APV,yes,participant_trials/k16_2/b023_t23_water-1-2-l.svg
K16,k16_2.asc,24,24,21,pour-1-1-r.png,4485,18,13,5,0,11,6,1,past,AXXVP,false start,participant_trials/k16_2/b024_t24_pour-1-1-r.svg
K16,k16_2.asc,25,25,22,plant-2-2-r.png,,50,0,0,50,33,17,0,-,-,-,participant_trials/k16_2/b025_t25_plant-2-2-r.svg
K16,k16_2.asc,26,26,23,tie-1-2-l.png,5886,26,21,5,0,14,12,0,past,AVPP,false start,participant_trials/k16_2/b026_t26_tie-1-2-l.svg
K16,k16_2.asc,27,27,24,boil-2-1-l.png,6395,23,18,5,0,11,9,3,direct,AVP,pause; false start,participant_trials/k16_2/b027_t27_boil-2-1-l.svg
K16,k16_2.asc,29,29,25,shoot-2-2-r.png,1498,9,3,6,0,7,2,0,other,AXP,yes,participant_trials/k16_2/b029_t29_shoot-2-2-r.svg
K16,k16_2.asc,30,30,26,hang-1-1-r.png,2521,13,8,5,0,10,2,1,other,XVXVXP,pause,participant_trials/k16_2/b030_t30_hang-1-1-r.svg
K16,k16_2.asc,31,31,27,treat-2-1-l.png,2678,16,10,6,0,13,2,1,inverse,AVP,false start,participant_trials/k16_2/b031_t31_treat-2-1-l.svg
K16,k16_2.asc,32,32,28,pull-1-2-l.png,1288,13,3,10,0,4,3,6,direct,AVP,pause,participant_trials/k16_2/b032_t32_pull-1-2-l.svg
K16,k16_2.asc,33,33,29,scold-1-1-r.png,6348,19,16,3,0,15,4,0,direct,AVP,yes,participant_trials/k16_2/b033_t33_scold-1-1-r.svg
K16,k16_2.asc,34,34,30,burn-2-2-r.png,4595,21,15,6,0,17,3,1,inverse,AXAVP,pause; false start; russian,participant_trials/k16_2/b034_t34_burn-2-2-r.svg
K16,k16_2.asc,35,35,31,hit-1-2-l.png,4580,17,13,4,0,8,8,1,direct,AVP,yes,participant_trials/k16_2/b035_t35_hit-1-2-l.svg
K16,k16_2.asc,36,36,32,saw-2-1-l.png,2362,16,10,6,0,7,5,4,intransitive,AV,yes,participant_trials/k16_2/b036_t36_saw-2-1-l.svg
K16,k16_2.asc,37,37,1,give_water-1-2-l.png,4091,17,12,5,0,10,7,0,direct,AVP,pause,participant_trials/k16_2/b037_t37_give_water-1-2-l.svg
K16,k16_2.asc,38,38,2,break-2-1-l.png,3209,16,10,6,0,12,4,0,inverse,AVP,false start,participant_trials/k16_2/b038_t38_break-2-1-l.svg
K16,k16_2.asc,39,39,3,push-1-1-r.png,1490,11,5,6,0,5,6,0,direct,AVP,pause,participant_trials/k16_2/b039_t39_push-1-1-r.svg
K16,k16_2.asc,40,40,4,eat-2-2-r.png,2087,12,6,6,0,6,5,1,past; inverse,AXXP,yes,participant_trials/k16_2/b040_t40_eat-2-2-r.svg
K16,k16_2.asc,41,41,5,pour-2-1-l.png,3640,17,11,6,0,14,3,0,inverse,AVP,yes,participant_trials/k16_2/b041_t41_pour-2-1-l.svg
K16,k16_2.asc,42,42,6,pick-1-2-l.png,2052,11,5,6,0,6,5,0,past,AVP,yes,participant_trials/k16_2/b042_t42_pick-1-2-l.svg
K16,k16_2.asc,43,43,7,tie-2-2-r.png,1684,10,5,5,0,6,4,0,inverse,AVP,yes,participant_trials/k16_2/b043_t43_tie-2-2-r.svg
K16,k16_2.asc,44,44,8,carry-1-1-r.png,1409,9,4,5,0,6,3,0,direct,AVP,yes,participant_trials/k16_2/b044_t44_carry-1-1-r.svg
K16,k16_2.asc,45,45,9,call-1-2-l.png,1642,9,3,6,0,5,4,0,direct,AVP,yes,participant_trials/k16_2/b045_t45_call-1-2-l.svg
K16,k16_2.asc,46,46,10,clean-2-1-l.png,2120,12,7,5,0,11,1,0,inverse,AVP,false start,participant_trials/k16_2/b046_t46_clean-2-1-l.svg
K16,k16_2.asc,47,47,11,feed-1-1-r.png,1593,10,4,6,0,6,3,1,direct,AVP,yes,participant_trials/k16_2/b047_t47_feed-1-1-r.svg
K16,k16_2.asc,48,48,12,water-2-2-r.png,2126,14,6,8,0,13,1,0,inverse,AVP,pause,participant_trials/k16_2/b048_t48_water-2-2-r.svg
K16,k16_2.asc,49,49,13,wake-2-1-l.png,1863,12,7,5,0,8,4,0,inverse,AVP,yes,participant_trials/k16_2/b049_t49_wake-2-1-l.svg
K16,k16_2.asc,50,50,14,plant-1-2-l.png,2599,15,8,7,0,10,5,0,direct,AVP,pause; false start,participant_trials/k16_2/b050_t50_plant-1-2-l.svg
K16,k16_2.asc,51,51,15,makelaugh-2-2-r.png,10833,34,29,5,0,22,12,0,inverse,AVP,pause,participant_trials/k16_2/b051_t51_makelaugh-2-2-r.svg
K16,k16_2.asc,52,52,16,boil-1-1-r.png,15561,50,44,6,0,31,18,1,direct,AVP,yes,participant_trials/k16_2/b052_t52_boil-1-1-r.svg
K16,k16_2.asc,53,53,17,teach-1-2-l.png,,10,0,0,10,7,3,0,-,-,-,participant_trials/k16_2/b053_t53_teach-1-2-l.svg
K16,k16_2.asc,54,54,18,hang-2-1-l.png,2480,15,8,7,0,14,0,1,inverse,AVP,pause,participant_trials/k16_2/b054_t54_hang-2-1-l.svg
K16,k16_2.asc,55,55,19,dress-1-1-r.png,1510,10,4,6,0,7,1,2,direct,AVVP,pause; false start,participant_trials/k16_2/b055_t55_dress-1-1-r.svg
K16,k16_2.asc,57,57,21,cut_hair-2-1-l.png,3928,18,12,6,0,16,1,1,inverse,AVP,yes,participant_trials/k16_2/b057_t57_cut_hair-2-1-l.svg
K16,k16_2.asc,58,58,22,burn-1-2-l.png,1686,11,6,5,0,3,6,2,direct,AVXP,pause; false start,participant_trials/k16_2/b058_t58_burn-1-2-l.svg
K16,k16_2.asc,59,59,23,wash-2-2-r.png,,45,0,0,45,27,17,1,-,-,-,participant_trials/k16_2/b059_t59_wash-2-2-r.svg
K16,k16_2.asc,60,60,24,saw-1-1-r.png,2969,14,8,6,0,7,7,0,direct,AVP,pause,participant_trials/k16_2/b060_t60_saw-1-1-r.svg
K16,k16_2.asc,61,61,25,shoot-1-2-l.png,6154,23,18,5,0,13,10,0,direct,AVP,yes,participant_trials/k16_2/b061_t61_shoot-1-2-l.svg
K16,k16_2.asc,62,62,26,open-2-1-l.png,1819,11,5,6,0,10,0,1,inverse,AVP,yes,participant_trials/k16_2/b062_t62_open-2-1-l.svg
K16,k16_2.asc,64,64,27,treat-1-1-r.png,5207,24,17,7,0,20,3,1,direct,AAVP,false start,participant_trials/k16_2/b064_t64_treat-1-1-r.svg
K16,k16_2.asc,65,65,28,throw-2-2-r.png,1559,13,5,8,0,11,2,0,incorporation,AV,false start,participant_trials/k16_2/b065_t65_throw-2-2-r.svg
K16,k16_2.asc,66,66,29,scold-2-1-l.png,3135,15,9,6,0,11,3,1,inverse,AVP,yes,participant_trials/k16_2/b066_t66_scold-2-1-l.svg
K16,k16_2.asc,67,67,30,cover-1-2-l.png,2370,10,7,3,0,7,2,1,direct,AVP,yes,participant_trials/k16_2/b067_t67_cover-1-2-l.svg
K16,k16_2.asc,68,68,31,hit-2-2-r.png,2310,11,6,5,0,5,5,1,inverse,AVP,yes,participant_trials/k16_2/b068_t68_hit-2-2-r.svg
K16,k16_2.asc,70,70,32,paint-1-1-r.png,6820,26,21,5,0,19,5,2,direct,AVP,false start,participant_trials/k16_2/b070_t70_paint-1-1-r.svg
K17,k17.asc,4,4,1,call-2-2-r.png,3435,15,8,7,0,9,6,0,inverse,APV,yes,participant_trials/k17/b004_t4_call-2-2-r.svg
K17,k17.asc,5,5,2,break-1-1-r.png,1885,9,6,3,0,2,7,0,direct,APV,false start,participant_trials/k17/b005_t5_break-1-1-r.svg
K17,k17.asc,6,6,3,feed-2-1-l.png,3893,18,12,6,0,17,1,0,inverse,APV,false start,participant_trials/k17/b006_t6_feed-2-1-l.svg
K17,k17.asc,7,7,4,eat-1-2-l.png,3038,12,8,4,0,6,6,0,direct,AVP,yes,participant_trials/k17/b007_t7_eat-1-2-l.svg
K17,k17.asc,8,8,5,wake-1-1-r.png,4023,15,10,5,0,10,5,0,direct,AAPV,false start,participant_trials/k17/b008_t8_wake-1-1-r.svg
K17,k17.asc,9,9,6,pick-2-2-r.png,2508,16,8,8,0,10,3,3,inverse,AVP,yes,participant_trials/k17/b009_t9_pick-2-2-r.svg
K17,k17.asc,10,10,7,makelaugh-1-2-l.png,4006,15,10,5,0,7,8,0,inverse,AVP,pause,participant_trials/k17/b010_t10_makelaugh-1-2-l.svg
K17,k17.asc,11,11,8,carry-2-1-l.png,3765,17,11,6,0,14,3,0,inverse,AXVP,pause; russian,participant_trials/k17/b011_t11_carry-2-1-l.svg
K17,k17.asc,12,12,9,teach-2-2-r.png,3343,15,11,4,0,7,8,0,inverse,AVP,yes,participant_trials/k17/b012_t12_teach-2-2-r.svg
K17,k17.asc,13,13,10,open-1-1-r.png,1825,11,7,4,0,7,3,1,direct,AVP,false start,participant_trials/k17/b013_t13_open-1-1-r.svg
K17,k17.asc,14,14,11,dress-2-1-l.png,3700,14,9,5,0,13,1,0,inverse,AVP,pause,participant_trials/k17/b014_t14_dress-2-1-l.svg
K17,k17.asc,15,15,12,throw-1-2-l.png,2492,12,7,5,0,6,6,0,direct,AVP,false start,participant_trials/k17/b015_t15_throw-1-2-l.svg
K17,k17.asc,16,16,13,cut_hair-1-1-r.png,2729,13,6,7,0,5,8,0,direct,AVP,yes,participant_trials/k17/b016_t16_cut_hair-1-1-r.svg
K17,k17.asc,17,17,14,cover-2-2-r.png,3633,18,13,5,0,15,3,0,inverse,AVP,yes,participant_trials/k17/b017_t17_cover-2-2-r.svg
K17,k17.asc,18,18,15,wash-1-2-l.png,3250,19,13,6,0,11,6,2,direct,AVP,pause,participant_trials/k17/b018_t18_wash-1-2-l.svg
K17,k17.asc,19,19,16,paint-2-1-l.png,2321,14,7,7,0,9,5,0,inverse,AXVP,pause; false start; russian,participant_trials/k17/b019_t19_paint-2-1-l.svg
K17,k17.asc,20,20,17,give_water-2-2-r.png,3516,20,14,6,0,11,7,2,inverse,AVP,false start,participant_trials/k17/b020_t20_give_water-2-2-r.svg
K17,k17.asc,21,21,18,clean-1-1-r.png,2213,13,9,4,0,7,5,1,direct,AVP,yes,participant_trials/k17/b021_t21_clean-1-1-r.svg
K17,k17.asc,22,22,19,push-2-1-l.png,2727,14,7,7,0,11,3,0,inverse,AVP,yes,participant_trials/k17/b022_t22_push-2-1-l.svg
K17,k17.asc,23,23,20,water-1-2-l.png,1601,9,5,4,0,8,0,1,direct,AVP,pause,participant_trials/k17/b023_t23_water-1-2-l.svg
K17,k17.asc,24,24,21,pour-1-1-r.png,2625,14,7,7,0,5,8,1,direct,AVXP,false start,participant_trials/k17/b024_t24_pour-1-1-r.svg
K17,k17.asc,25,25,22,plant-2-2-r.png,2188,13,7,6,0,10,3,0,intransitive,AVP,yes,participant_trials/k17/b025_t25_plant-2-2-r.svg
K17,k17.asc,26,26,23,tie-1-2-l.png,2128,11,6,5,0,4,6,1,direct,AVP,yes,participant_trials/k17/b026_t26_tie-1-2-l.svg
