window_key,window,sentence_type,condition_key,condition,filename_suffix,agent_num,patient_num,referent,time_rel,mean_prop,sd_prop,n_bins,lower,upper
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,agent,0.633333,0.209495,0.391383,198,0.153866,0.265124
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,agent,0.666667,0.193636,0.385253,198,0.138879,0.248394
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,agent,0.700000,0.193434,0.389944,198,0.138010,0.248859
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,agent,0.733333,0.206768,0.398251,198,0.150163,0.263373
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,agent,0.766667,0.225253,0.413303,198,0.166508,0.283997
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,agent,0.800000,0.223232,0.408446,198,0.165178,0.281286
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,agent,0.833333,0.234747,0.418225,198,0.175304,0.294191
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,agent,0.866667,0.208283,0.393738,198,0.152319,0.264246
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,agent,0.900000,0.191515,0.381316,198,0.137317,0.245713
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,agent,0.933333,0.207071,0.405313,198,0.149462,0.264679
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,agent,0.966667,0.212222,0.400140,198,0.155349,0.269096
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,agent,1.000000,0.214747,0.409140,198,0.156595,0.272900
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,patient,0.000000,0.508081,0.489059,198,0.438569,0.577593
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,patient,0.033333,0.501212,0.481987,198,0.432706,0.569719
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,patient,0.066667,0.495152,0.485636,198,0.426126,0.564177
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,patient,0.100000,0.506667,0.495310,198,0.436266,0.577067
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,patient,0.133333,0.499899,0.479236,198,0.431783,0.568015
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,patient,0.166667,0.493535,0.486419,198,0.424399,0.562672
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,patient,0.200000,0.505859,0.483975,198,0.437069,0.574648
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,patient,0.233333,0.519798,0.485727,198,0.450760,0.588836
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,patient,0.266667,0.565556,0.483968,198,0.496767,0.634344
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,patient,0.300000,0.589798,0.477939,198,0.521867,0.657729
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,patient,0.333333,0.613838,0.473823,198,0.546492,0.681185
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,patient,0.366667,0.624040,0.467641,198,0.557573,0.690508
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,patient,0.400000,0.599596,0.484991,198,0.530662,0.668530
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,patient,0.433333,0.617374,0.473712,198,0.550043,0.684704
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,patient,0.466667,0.630505,0.467744,198,0.564023,0.696987
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,patient,0.500000,0.645455,0.467192,198,0.579051,0.711858
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,patient,0.533333,0.629394,0.473422,198,0.562105,0.696683
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,patient,0.566667,0.618889,0.474898,198,0.551390,0.686388
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,patient,0.600000,0.590505,0.481114,198,0.522122,0.658888
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,patient,0.633333,0.573535,0.478876,198,0.505471,0.641600
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,patient,0.666667,0.591212,0.476201,198,0.523528,0.658896
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,patient,0.700000,0.598788,0.471695,198,0.531744,0.665832
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,patient,0.733333,0.620606,0.471015,198,0.553659,0.687553
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,patient,0.766667,0.604747,0.478839,198,0.536688,0.672807
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,patient,0.800000,0.622626,0.467026,198,0.556246,0.689006
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,patient,0.833333,0.619596,0.478598,198,0.551571,0.687621
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,patient,0.866667,0.636970,0.463663,198,0.571067,0.702872
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,patient,0.900000,0.631717,0.456644,198,0.566813,0.696622
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,patient,0.933333,0.606970,0.484218,198,0.538146,0.675793
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,patient,0.966667,0.621313,0.474037,198,0.553936,0.688690
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,patient,1.000000,0.639596,0.466132,198,0.573343,0.705849
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,agent,0.000000,0.505870,0.486558,184,0.434130,0.577609
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,agent,0.033333,0.486304,0.487190,184,0.414472,0.558137
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,agent,0.066667,0.476630,0.489380,184,0.404475,0.548786
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,agent,0.100000,0.482609,0.480757,184,0.411725,0.553492
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,agent,0.133333,0.489130,0.487957,184,0.417185,0.561076
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,agent,0.166667,0.477717,0.489962,184,0.405476,0.549958
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,agent,0.200000,0.478696,0.491491,184,0.406229,0.551162
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,agent,0.233333,0.472065,0.490865,184,0.399691,0.544439
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,agent,0.266667,0.485109,0.491948,184,0.412575,0.557643
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,agent,0.300000,0.470978,0.490552,184,0.398650,0.543306
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,agent,0.333333,0.432391,0.474820,184,0.362383,0.502400
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,agent,0.366667,0.408043,0.476293,184,0.337818,0.478269
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,agent,0.400000,0.397609,0.483528,184,0.326316,0.468901
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,agent,0.433333,0.386087,0.473113,184,0.316330,0.455844
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,agent,0.466667,0.391848,0.474390,184,0.321903,0.461793
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,agent,0.500000,0.363043,0.469074,184,0.293882,0.432205
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,agent,0.533333,0.372283,0.476347,184,0.302049,0.442516
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,agent,0.566667,0.375870,0.475172,184,0.305809,0.445930
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,agent,0.600000,0.363804,0.472446,184,0.294146,0.433463
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,agent,0.633333,0.359239,0.470467,184,0.289873,0.428606
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,agent,0.666667,0.385978,0.478263,184,0.315462,0.456494
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,agent,0.700000,0.410978,0.486854,184,0.339196,0.482761
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,agent,0.733333,0.424022,0.484973,184,0.352516,0.495527
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,agent,0.766667,0.387391,0.473999,184,0.317504,0.457279
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,agent,0.800000,0.356087,0.465240,184,0.287491,0.424683
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,agent,0.833333,0.325109,0.451221,184,0.258580,0.391638
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,agent,0.866667,0.318261,0.456986,184,0.250882,0.385640
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,agent,0.900000,0.307935,0.455739,184,0.240740,0.375130
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,agent,0.933333,0.309674,0.452558,184,0.242948,0.376400
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,agent,0.966667,0.342391,0.457628,184,0.274918,0.409865
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,agent,1.000000,0.361196,0.471668,184,0.291652,0.430739
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,patient,0.000000,0.319239,0.457985,184,0.251713,0.386765
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,patient,0.033333,0.310761,0.453339,184,0.243920,0.377602
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,patient,0.066667,0.330761,0.459541,184,0.263005,0.398516
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,patient,0.100000,0.340978,0.458809,184,0.273330,0.408626
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,patient,0.133333,0.365000,0.473518,184,0.295184,0.434816
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,patient,0.166667,0.375543,0.474831,184,0.305534,0.445553
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,patient,0.200000,0.381630,0.480218,184,0.310826,0.452435
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,patient,0.233333,0.380109,0.479136,184,0.309464,0.450753
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,patient,0.266667,0.374348,0.479443,184,0.303658,0.445038
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,patient,0.300000,0.396196,0.476192,184,0.325985,0.466406
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,patient,0.333333,0.429565,0.482860,184,0.358371,0.500759
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,patient,0.366667,0.416522,0.479987,184,0.345751,0.487292
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,patient,0.400000,0.431739,0.490991,184,0.359346,0.504132
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,patient,0.433333,0.447935,0.481596,184,0.376927,0.518942
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,patient,0.466667,0.452935,0.484334,184,0.381524,0.524346
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,patient,0.500000,0.461196,0.477503,184,0.390792,0.531600
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,patient,0.533333,0.458152,0.487853,184,0.386222,0.530082
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,patient,0.566667,0.463913,0.491468,184,0.391450,0.536376
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,patient,0.600000,0.464022,0.483140,184,0.392787,0.535257
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,patient,0.633333,0.466739,0.486641,184,0.394988,0.538490
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,patient,0.666667,0.440870,0.483796,184,0.369538,0.512201
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,patient,0.700000,0.424674,0.484462,184,0.353244,0.496104
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,patient,0.733333,0.433696,0.476448,184,0.363447,0.503944
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,patient,0.766667,0.448587,0.488251,184,0.376598,0.520576
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,patient,0.800000,0.464457,0.486185,184,0.392772,0.536141
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,patient,0.833333,0.481304,0.477102,184,0.410959,0.551649
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,patient,0.866667,0.509239,0.485271,184,0.437690,0.580788
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,patient,0.900000,0.533370,0.487296,184,0.461522,0.605217
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,patient,0.933333,0.538587,0.491715,184,0.466088,0.611086
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,patient,0.966667,0.511196,0.483488,184,0.439909,0.582482
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,patient,1.000000,0.491957,0.494884,184,0.418990,0.564923
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,agent,0.000000,0.389816,0.467768,163,0.316539,0.463093
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,agent,0.033333,0.353742,0.465260,163,0.280858,0.426626
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,agent,0.066667,0.326994,0.461450,163,0.254707,0.399281
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,agent,0.100000,0.311411,0.452401,163,0.240542,0.382281
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,agent,0.133333,0.306748,0.454694,163,0.235520,0.377977
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,agent,0.166667,0.309080,0.458781,163,0.237211,0.380949
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,agent,0.200000,0.290675,0.440540,163,0.221663,0.359686
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,agent,0.233333,0.282331,0.440692,163,0.213296,0.351367
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,agent,0.266667,0.244663,0.414101,163,0.179793,0.309532
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,agent,0.300000,0.227853,0.410603,163,0.163531,0.292175
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,agent,0.333333,0.216687,0.398393,163,0.154278,0.279096
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,agent,0.366667,0.218282,0.410212,163,0.154022,0.282543
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,agent,0.400000,0.215215,0.391198,163,0.153933,0.276497
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,agent,0.433333,0.221350,0.415122,163,0.156320,0.286379
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,agent,0.466667,0.218037,0.403247,163,0.154867,0.281206
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,agent,0.500000,0.216564,0.399318,163,0.154010,0.279118
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,agent,0.533333,0.214110,0.405882,163,0.150528,0.277693
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,agent,0.566667,0.203558,0.388653,163,0.142675,0.264442
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,agent,0.600000,0.183681,0.381137,163,0.123975,0.243387
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,agent,0.633333,0.174847,0.373291,163,0.116370,0.233323
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,agent,0.666667,0.178896,0.374702,163,0.120198,0.237593
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,agent,0.700000,0.172147,0.369881,163,0.114205,0.230090
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,agent,0.733333,0.202331,0.391290,163,0.141035,0.263628
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,agent,0.766667,0.214233,0.407508,163,0.150396,0.278070
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,agent,0.800000,0.199141,0.392537,163,0.137649,0.260633
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,agent,0.833333,0.189448,0.386509,163,0.128900,0.249995
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,agent,0.866667,0.185890,0.382932,163,0.125903,0.245877
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,agent,0.900000,0.192147,0.390267,163,0.131011,0.253283
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,agent,0.933333,0.169571,0.363246,163,0.112667,0.226474
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,agent,0.966667,0.174724,0.375054,163,0.115971,0.233477
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,agent,1.000000,0.162577,0.365845,163,0.105266,0.219887
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,patient,0.000000,0.467853,0.484528,163,0.391950,0.543755
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,patient,0.033333,0.480982,0.482262,163,0.405434,0.556529
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,patient,0.066667,0.485031,0.493410,163,0.407737,0.562324
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,patient,0.100000,0.483681,0.484492,163,0.407784,0.559578
post_onset_1000_2500,1000-2500 ms after speech onset,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,patient,0.133333,0.507975,0.489633,163,0.431273,0.584678
