participant's id,list,number,trial_num,image,ans,agens,patiens,age,cond,agens_gender,patiens_gender,agens_num,patiens_num,patiens_animacy,practice,translation,transcription,reaction time,fluency,sentence type,word order,comments,
К14,1,48,13,wake-1-2-l.png,wake-1-2-l.wav,"(40.0,100.0)","(970.0,100.0)",adult,0,m,f,1,2,1,0,Мужчина будит двух женщин,будит? Г'олята куныкг'евын'нин н'авычӈэт,3115,yes,direct,AVP,,
К14,1,49,14,plant-2-1-l.png,plant-2-1-l.wav,"(40.0,100.0)","(970.0,100.0)",adult,1,m,n,2,1,0,0,Двое мужчин сажают дерево,"Г'оляйык садят?.. г'оляйык наконтвайнын,нын так'лэн'ытын",1560,yes,inverse,AVP,,
К14,1,50,15,makelaugh-1-1-r.png,makelaugh-1-1-r.wav,"(970.0,100.0)","(40.0,100.0)",old,0,m,f,1,1,1,0,Дедушка смешит бабушку,дед? Ынпын'эчын койэлячачгав'нын,5371,yes,intransitive,AV,,
К14,1,51,16,boil-2-2-r.png,boil-2-2-r.wav,"(970.0,100.0)","(40.0,100.0)",adult,1,f,n,2,2,0,0,Две женщины варят две курицы,Н'авычӈэт.. куку.. кукукейвайнин  курицата,2661,false start,direct,AVP,,
К14,1,52,17,teach-2-1-l.png,teach-2-1-l.wav,"(40.0,100.0)","(970.0,100.0)",adult,1,m,f,2,1,1,0,Двое мужчин учат одну женщину,че делают? а! Г'оляйык нэку.. нэкун..уейгулэвын'нин н'авычӈэн,3792,false start,inverse,AVP,,
К14,1,53,18,hang-1-2-l.png,hang-1-2-l.wav,"(40.0,100.0)","(970.0,100.0)",old,0,m,n,1,2,0,0,Дедушка вешает две картины,Ынпыӄлавола коннёпаньн'ын  картинкав',2442,yes,direct,AVP,,
К14,1,54,19,dress-2-2-r.png,dress-2-2-r.wav,"(970.0,100.0)","(40.0,100.0)",old,1,m,f,2,2,1,0,Два дедушки одевают двух бабушек,Ынпын'эйык наконпальтов'ныт чачамйит,2217,yes,inverse,AVP,,
К14,1,55,20,pull-1-1-r.png,pull-1-1-r.wav,"(970.0,100.0)","(40.0,100.0)",child,1,f,n,1,1,0,0,Девочка везёт санки,Н'авык'к'алюта кыг'аг'ан'нин  як'алынав',3366,yes,direct,AVP,,
К14,1,56,21,cut_hair-1-2-l.png,cut_hair-1-2-l.wav,"(40.0,100.0)","(970.0,100.0)",child,0,f,m,1,2,1,0,Девочка стрижет двух мальчиков,Н'авык'к'алюта  копаев'н'ын  к'айыкминат,1368,yes,direct,AVP,,
К14,1,57,22,burn-2-1-l.png,burn-2-1-l.wav,"(40.0,100.0)","(970.0,100.0)",old,1,f,n,2,1,0,0,Две бабушки сжигают книгу,"Чачамйа н.. э.. чачамйа книжка нэку.. милгытын нэкун,ынэв'ын,нин",2570,pause; false start,inverse,APXV,,
К14,1,58,23,wash-1-1-r.png,wash-1-1-r.wav,"(970.0,100.0)","(40.0,100.0)",old,0,m,f,2,1,1,0,Дедушка моет бабушку,Ынпын'этэ конмытын'нын чачамэ,3078,yes,direct,AVP,,
К14,1,59,24,saw-2-2-r.png,saw-2-2-r.wav,"(970.0,100.0)","(40.0,100.0)",adult,1,m,n,2,2,0,0,Два мужчины пилят два бревна,Г'олят купилин'нын,1923,yes,intransitive,AV,,
К14,1,60,25,shoot-2-1-l.png,shoot-2-1-l.wav,"(40.0,100.0)","(970.0,100.0)",child,1,f,m,2,1,1,0,Две девочки стреляют в мальчика,..Н'авык'к'алюйык к'айыкмин'ын  нэкувитэн'нын,11582,yes,inverse,APV,,
К14,1,61,26,open-1-2-l.png,open-1-2-l.wav,"(40.0,100.0)","(970.0,100.0)",old,0,f,n,1,2,0,0,Бабушка открывает две двери ,Чачамйа  тыллыт кунв'эн'энын'нин,1439,yes,direct,APV,,
К14,1,62,27,treat-2-2-r.png,treat-2-2-r.wav,"(970.0,100.0)","(40.0,100.0)",adult,1,f,m,2,2,1,0,Две женщины лечат двух мужчин,"че делают? а, лечат... Н'авычӈэ г'олят нэкунмэлэв'ын'нит",7555,yes,inverse,APV,,
К14,1,63,28,throw-1-1-r.png,throw-1-1-r.wav,"(970.0,100.0)","(40.0,100.0)",child,0,f,n,2,1,0,0,Девочка бросает мяч,"Н'авык'к'алю  кок,апляткун",1217,yes,incorporation,AV,,
К14,1,64,29,scold-1-2-l.png,scold-1-2-l.wav,"(40.0,100.0)","(970.0,100.0)",child,0,m,f,2,1,1,0,Мальчик ругает двух девочек,ругают? К'айыкмин'а ӈавык'к'алют кокытг'айн'ан'нэн,4741,yes,direct,APV,,
К14,1,65,30,cover-2-1-l.png,cover-2-1-l.wav,"(40.0,100.0)","(970.0,100.0)",adult,1,m,n,2,1,0,0,Два мужчины накрывают цветок ,Г'оляйык так'лэн'ытын нак'айпын'нин,1646,yes,inverse,APV,,
К14,1,66,31,hit-1-1-r.png,hit-1-1-r.wav,"(970.0,100.0)","(40.0,100.0)",child,0,m,f,1,1,1,0,Мальчик бьет девочку,К'айыкмин'а ӈавык'к'алю койкыплын'нэн,1768,yes,direct,APV,,
К14,1,67,32,paint-2-2-r.png,paint-2-2-r.wav,"(970.0,100.0)","(40.0,100.0)",adult,1,m,n,2,2,0,0,Два мальчика красят две доски ,К'айыкмин'ыйык доскат накокрасин'ныныт,1512,yes,inverse,APV,,
К14,2,1,0,cut_apple.png,tr1.wav,"(0.0,0.0)","(0.0,0.0)",n,0,n,n,0,0,0,1,Бабушка режет яблоко,--,-,-,-,-,,
К14,2,2,0,drag-2-2-e.png,tr2.wav,"(0.0,0.0)","(0.0,0.0)",n,0,n,n,0,0,0,1,Две девочки везут двух мальчиков,--,-,-,-,-,,
К14,2,3,0,dogs_bite.png,tr3.wav,"(0.0,0.0)","(0.0,0.0)",n,0,n,n,0,0,0,1,Собаки кусают мужчину,--,-,-,-,-,,
К14,2,4,1,call-2-2-r.png,call-2-2-r.wav,"(970.0,100.0)","(40.0,100.0)",old,1,f,m,2,2,1,0,Две бабушки зовут двух дедушек,че делает?... Чачамйык  накуг'айн'ив'н'ын..ыт  ынпыӄлаволат,10494,false start,inverse,AVP,,
К14,2,5,2,break-1-1-r.png,break-1-1-r.wav,"(970.0,100.0)","(40.0,100.0)",child,0,m,n,1,1,0,0,Мальчик ломает домик,ломают?... К'айыкмин'а  кончимав'н'ын  яян'а,7896,yes,direct,AVP,,
К14,2,6,3,feed-2-1-l.png,feed-2-1-l.wav,"(40.0,100.0)","(970.0,100.0)",old,1,m,f,2,1,1,0,Два дедушки кормят бабушку,"Ынпын'ыйик..ынпын'ыйык нэкунык..нэкунынев,инын чачамэ",2674,false start,inverse,AVP,,
К14,2,7,4,eat-1-2-l.png,eat-1-2-l.wav,"(40.0,100.0)","(970.0,100.0)",adult,0,f,n,1,2,0,0,Женщина ест два яблока,че делает?..ест столько яблок?..  Н'авык'к'алюта кунув'нын  яблоков',11309,yes,direct,AVP,,
К14,2,8,5,wake-1-1-r.png,wake-1-1-r.wav,"(970.0,100.0)","(40.0,100.0)",adult,0,f,m,1,1,1,0,Женщина будит мужчину,"че делает? угу... Н'авыткатэ  куныг'эйнев,нын  к'лавол",6074,yes,direct,AVP,,
К14,2,9,6,pick-2-2-r.png,pick-2-2-r.wav,"(970.0,100.0)","(40.0,100.0)",child,1,m,n,2,2,0,0,Два мальчика срывают два цветка,че? выдирают? ага..  К'айыкмин'а..к'айыкмин'ыийк  нэкупыйг'ын'ныв' так'лэн'ытыв',7147,false start,inverse,AVP,,
К14,2,10,7,makelaugh-1-2-l.png,makelaugh-1-2-l.wav,"(40.0,100.0)","(970.0,100.0)",old,0,f,m,1,2,1,0,Бабушка смешит двух дедушек,"че, дразнят бабушку? ага... Чачамйа койэлэткын'нын ынпын'эт",9487,yes,direct,AVP,,
К14,2,11,8,carry-2-1-l.png,carry-2-1-l.wav,"(40.0,100.0)","(970.0,100.0)",adult,1,f,n,2,1,0,0,Две женщины несут ведро,несут вдвоем?... Н'авык'к'алюиа гаэмлыныт,6548,yes,past,AV,,
К14,2,12,9,teach-2-2-r.png,teach-2-2-r.wav,"(970.0,100.0)","(40.0,100.0)",adult,1,f,m,2,2,1,0,Две женщины учат двух мужчин,"учат вдвоем? ага.. Н'авычӈэйык накумитетвайнен,..накумитетвайнен,нат  г'олят",7370,false start,inverse,AVP,,
К14,2,13,10,open-1-1-r.png,open-1-1-r.wav,"(970.0,100.0)","(40.0,100.0)",old,0,m,n,1,1,0,0,Дедушка открывает дверь,Ынпын'ытэ куен.. тыллытыл кунв'эн'энын,1973,false start,direct,APV,,
К14,2,14,11,dress-2-1-l.png,dress-2-1-l.wav,"(40.0,100.0)","(970.0,100.0)",old,1,f,m,2,1,1,0,Две бабушки одевают дедушку,Чачамйик.. ын..ын..ынпын' након..пальтояв'нын,2813,false start,inverse,APV,,
К14,2,15,12,throw-1-2-l.png,throw-1-2-l.wav,"(40.0,100.0)","(970.0,100.0)",child,0,m,n,1,2,0,0,Мальчик бросает два мяча,К'айыкмин'ын к'апыла куйчвитын,2963,yes,direct,APV,,
К14,2,16,13,cut_hair-1-1-r.png,cut_hair-1-1-r.wav,"(970.0,100.0)","(40.0,100.0)",child,0,m,f,1,1,1,0,Мальчик стрижет девочку,К'айыкмин'а ӈавык'к'алю.. стрижет как же.. щас.. копае..  К'айыкмин'а ӈавык'к'алю копаев'н'ын,2431,false start; russian,direct,APXAPV,,
К14,2,17,14,cover-2-2-r.png,cover-2-2-r.wav,"(970.0,100.0)","(40.0,100.0)",adult,1,f,n,2,2,0,0,Две женщины накрывают два цветка,Н'авык'к'алюйык так'лэн'ытыв' нак'айпын'нын,2409,yes,inverse,AVP,,
К14,2,18,15,wash-1-2-l.png,wash-1-2-l.wav,"(40.0,100.0)","(970.0,100.0)",old,0,f,m,1,2,1,0,Бабушка моет двух дедушек,о боже мой... кошмар... Чачамйа ынпын'ыт конмытын'нын,5821,yes,direct,APV,,
К14,2,19,16,paint-2-1-l.png,paint-2-1-l.wav,"(40.0,100.0)","(970.0,100.0)",child,1,f,n,2,1,0,0,Две девочки красят доску,Н'авык'к'алюйык доска кократкан'нынын,3606,yes,direct,APV,,
К14,2,20,17,give_water-2-2-r.png,give_water-2-2-r.wav,"(970.0,100.0)","(40.0,100.0)",adult,1,m,f,2,2,1,0,Два мужчины поят двух женщин,...Г'олята н'авычӈэт нэкуникв'ычевын'ныт мимылэ,8663,yes,inverse,APVX,,
К14,2,21,18,clean-1-1-r.png,clean-1-1-r.wav,"(970.0,100.0)","(40.0,100.0)",old,0,f,n,2,2,0,0,Бабушка чистит пальто,Чачамйа пальтон кучистин'нынын,3861,yes,direct,APV,,
К14,2,22,19,push-2-1-l.png,push-2-1-l.wav,"(40.0,100.0)","(970.0,100.0)",child,1,m,f,2,1,1,0,Два мальчика толкают девочку,че делает?... а?.. К'айыкмин'ат..К'айыкмин'ыйык ӈавык'к'алю накупынг'ылынин,4770,false start,inverse,APV,,
К14,2,23,20,water-1-2-l.png,water-1-2-l.wav,"(40.0,100.0)","(970.0,100.0)",child,0,m,n,1,2,0,0,Мальчик поливает два цветка,К'айыкмин'а так'лэн'ытыв' ко..кополиван'нынын,1670,false start,direct,APV,,
К14,2,24,21,pour-1-1-r.png,pour-1-1-r.wav,"(970.0,100.0)","(40.0,100.0)",adult,0,m,f,1,1,1,0,Мужчина обливает женщину,Г'олята ӈавычӈэн э... мимылэ... кувылэв'ын'нын,2359,pause,direct,APXV,,
К14,2,25,22,plant-2-2-r.png,plant-2-2-r.wav,"(970.0,100.0)","(40.0,100.0)",adult,1,f,n,2,2,0,0,Две женщины сажают два дерева,Навык'к'алюта... садят они?.. н'авык'к'алюта так'лэн'ытыв' накупын'нат,1726,russian,inverse,AXAPV,,
К14,2,26,23,tie-1-2-l.png,tie-1-2-l.wav,"(40.0,100.0)","(970.0,100.0)",child,0,m,f,1,2,1,0,Мальчик связывает двух девочек,К'айыкмин'а ӈавык'к'алют..ӈавык'к'алют кукылг'ытын'нин,1579,false start,direct,APV,,
К14,2,27,24,boil-2-1-l.png,boil-2-1-l.wav,"(40.0,100.0)","(970.0,100.0)",old,1,f,n,2,1,0,0,Две бабушки варят курицу,"Чачамйык кукукейван,нын э.. курицавэ",3527,pause,direct,AVP,,
К14,2,28,25,shoot-2-2-r.png,shoot-2-2-r.wav,"(970.0,100.0)","(40.0,100.0)",child,1,m,f,2,2,1,0,Два мальчика стреляют в двух девочек ,"... К'айыкмин'а  ӈавык'к'алют кок.. э.. накопэклан,нат",18627,false start,inverse,APV,,
К14,2,29,26,hang-1-1-r.png,hang-1-1-r.wav,"(970.0,100.0)","(40.0,100.0)",old,0,f,n,1,1,0,0,Бабушка вешает картину,Чачамйа коннёпаньн'ын картинка,3504,yes,direct,AVP,,
К14,2,30,27,treat-2-1-l.png,treat-2-1-l.wav,"(40.0,100.0)","(970.0,100.0)",adult,1,m,f,2,1,1,0,Два мужчины лечат женщину ,"че она, курит или че? а... ага... Г'оляйык ч.. н'авычӈэн нак.. накунмэлэв'ын'нин",9916,false start,inverse,APV,,
К14,2,31,28,pull-1-2-l.png,pull-1-2-l.wav,"(40.0,100.0)","(970.0,100.0)",child,0,m,n,1,2,0,0,Мальчик везёт двое санок,К'айыкмин'а куг'аг'ан'нин.. уетыкит,7561,pause,direct,AVP,,
К14,2,32,29,scold-1-1-r.png,scold-1-1-r.wav,"(970.0,100.0)","(40.0,100.0)",child,0,f,m,1,1,1,0,Девочка ругает мальчика ,ругает? Н'авык'к'алюта к'айыкмин'ын кокытг'айн'ан'ын,4619,yes,direct,APV,,
К14,2,33,30,burn-2-2-r.png,burn-2-2-r.wav,"(970.0,100.0)","(40.0,100.0)",old,1,m,n,2,2,0,0,Два дедушки сжигают две книги ,"че они, вдвоем сжигают книгу?... Ынпын'этэ..Ынпын'..эйык э.. книжкав'.. милгытын кун,ылэв'ын,нин",8276,false start; pause,direct,APXV,,
К14,2,34,31,hit-1-2-l.png,hit-1-2-l.wav,"(40.0,100.0)","(970.0,100.0)",child,0,f,m,1,2,1,0,Девочка бьет двух мальчиков,че делает? а? бьет?... Н'авык'к'алюта к'айыкмин'ат койкыплын'ын,7305,yes,direct,AVP,,
К14,2,35,32,saw-2-1-l.png,saw-2-1-l.wav,"(40.0,100.0)","(970.0,100.0)",old,1,m,n,2,1,0,0,Два дедушки пилят бревно,Ын..ынпын'эйик..ынпын'эйык накупилин'нын... бревно,6444,false start,inverse,AVP,,
К14,2,36,1,give_water-1-2-l.png,give_water-1-2-l.wav,"(40.0,100.0)","(970.0,100.0)",adult,0,f,m,1,2,1,0,Женщина поит двух мужчин,"Н'авычӈа... г'олят куникв'ычевын'нын [пришел внук, разговаривают]",2995,pause,direct,APV,,
К14,2,37,2,break-2-1-l.png,break-2-1-l.wav,"(40.0,100.0)","(970.0,100.0)",child,1,f,n,2,1,0,0,Две девочки ломают домик,ломают? Н'авык'к'алюйык накончимав'н'ын яян'а,4835,yes,inverse,AVP,,
К14,2,38,3,push-1-1-r.png,push-1-1-r.wav,"(970.0,100.0)","(40.0,100.0)",child,0,f,m,1,1,1,0,Девочка толкает мальчика,че делает?.. Н'авык'к'алюта к'айыкмин'ын купынг'ылынын,3593,yes,direct,APV,,
К14,2,39,4,eat-2-2-r.png,eat-2-2-r.wav,"(970.0,100.0)","(40.0,100.0)",adult,1,m,n,2,2,0,0,Два мужчины едят два яблока,че они едят?... Г'олянтэ кояблоконын,13179,yes,incorporation,AV,,
К14,2,40,5,pour-2-1-l.png,pour-2-1-l.wav,"(40.0,100.0)","(970.0,100.0)",adult,1,f,m,2,1,1,0,Две женщины обливают мужчину ,Н'авычӈа г'оля накимлытг'ын'нин,3050,yes,inverse,APV,,
К14,2,41,6,pick-1-2-l.png,pick-1-2-l.wav,"(40.0,100.0)","(970.0,100.0)",child,0,f,n,1,2,0,0,Девочка срывает два цветка,че делает? а?... Н'авык'к'алюта так'лэн'ытыв' купыйг'ын'нын,4238,yes,direct,APV,,
К14,2,42,7,tie-2-2-r.png,tie-2-2-r.wav,"(970.0,100.0)","(40.0,100.0)",child,1,f,m,2,2,1,0,Две девочки связывают двух мальчиков,Н'авык'к'алюйык к'айыкмин'у накукылтын'нав',1705,yes,inverse,APV,,
К14,2,43,8,carry-1-1-r.png,carry-1-1-r.wav,"(970.0,100.0)","(40.0,100.0)",adult,0,m,n,1,1,0,0,Мужчина несёт ведро,Г'оля... г'оля... [очень долго вспоминает]  г'олянак ведро кимтин'нын,3069,pause,direct,AXAPV,,
К14,2,44,9,call-1-2-l.png,call-1-2-l.wav,"(40.0,100.0)","(970.0,100.0)",old,0,m,f,1,2,1,0,Дедушка зовет двух бабушек ,"че, зовет? Ынпын'этэ чачамэт куг'айн'ив'ын'нин",3704,yes,direct,APV,,
К14,2,45,10,clean-2-1-l.png,clean-2-1-l.wav,"(40.0,100.0)","(970.0,100.0)",old,1,m,n,2,1,0,0,Два дедушки чистят пальто ,Ынпын'эйык пальтон накучистин'нынын,2871,yes,inverse,APV,,
К14,2,46,11,feed-1-1-r.png,feed-1-1-r.wav,"(970.0,100.0)","(40.0,100.0)",old,0,f,m,1,1,1,0,Бабушка кормит дедушку,"Чачамйа ынпын' кунынев,инын",1537,yes,direct,APV,,
К14,2,47,12,water-2-2-r.png,water-2-2-r.wav,"(970.0,100.0)","(40.0,100.0)",child,1,f,n,2,2,0,0,Две девочки поливают два цветка ,Н'авык'к'алюйык так'лэн'ытыныв' накимлытг'ын'нав',3734,yes,inverse,APV,,
К14,2,48,13,wake-2-1-l.png,wake-2-1-l.wav,"(40.0,100.0)","(970.0,100.0)",adult,1,m,f,2,1,1,0,Два мужчины будят женщину ,зовут.. или будит? угу..  Г'оляйык н'авычӈэн нэкуныкг'ев'ын,5484,yes,inverse,APV,,
К14,2,49,14,plant-1-2-l.png,plant-1-2-l.wav,"(40.0,100.0)","(970.0,100.0)",adult,0,m,n,1,2,0,0,Мужчина сажает два дерева ,"че делает?.. а?.. ага... Г'оляна контвайнын,нын так'лэн'ытыв'",6195,yes,direct,AVP,,
К14,2,50,15,makelaugh-2-2-r.png,makelaugh-2-2-r.wav,"(970.0,100.0)","(40.0,100.0)",old,1,m,f,2,2,1,0,Два дедушки смешат двух бабушек,че?.. старики?.. ага... Ынпын'эт койэлячачгав'нэ..койэлячачгав'нын чачамйыв',7463,false start,direct,AVP,,
К14,2,51,16,boil-1-1-r.png,boil-1-1-r.wav,"(970.0,100.0)","(40.0,100.0)",adult,0,f,n,1,1,0,0,Женщина варит курицу,Н'авычӈа копаньн'ынин  курица,2668,yes,direct,AVP,,
К14,2,52,17,teach-1-2-l.png,teach-1-2-l.wav,"(40.0,100.0)","(970.0,100.0)",adult,0,m,f,1,2,1,0,Мужчина учит двух женщин ,Г'олята э.. куныкг'ейгулэвын'нын н'авычӈэт,2224,pause,direct,AVP,,
К14,2,53,18,hang-2-1-l.png,hang-2-1-l.wav,"(40.0,100.0)","(970.0,100.0)",old,1,m,n,2,1,0,0,Два дедушки вешают картину,че делают?.. ага... Г'оляйык наконнёпаньн'ын  картинка,4789,yes,inverse,AVP,,
К14,2,54,19,dress-1-1-r.png,dress-1-1-r.wav,"(970.0,100.0)","(40.0,100.0)",old,0,m,f,1,1,1,0,Дедушка одевает бабушку,"К'лавола.. а, Ынпын'этэ э.. чачамэ конпальтов'нын",1894,pause,direct,APV,,
