window_key,window,sentence_type,condition_key,condition,filename_suffix,agent_num,patient_num,patient_animacy,referent,time_rel,mean_prop,sd_prop,n_bins,lower,upper
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_1_patient_inanimate_patient,"1 agent, 1 patient, inanimate patient",1_agent_1_patient_inanimate_patient,1,1,inanimate,patient,0.550000,0.139259,0.329370,81,0.066066,0.212453
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_1_patient_inanimate_patient,"1 agent, 1 patient, inanimate patient",1_agent_1_patient_inanimate_patient,1,1,inanimate,patient,0.600000,0.192553,0.389872,94,0.112129,0.272978
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_1_patient_inanimate_patient,"1 agent, 1 patient, inanimate patient",1_agent_1_patient_inanimate_patient,1,1,inanimate,patient,0.650000,0.161031,0.355614,97,0.088817,0.233245
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_1_patient_inanimate_patient,"1 agent, 1 patient, inanimate patient",1_agent_1_patient_inanimate_patient,1,1,inanimate,patient,0.700000,0.163556,0.366687,90,0.086251,0.240860
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_1_patient_inanimate_patient,"1 agent, 1 patient, inanimate patient",1_agent_1_patient_inanimate_patient,1,1,inanimate,patient,0.750000,0.119012,0.310015,81,0.050120,0.187904
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_1_patient_inanimate_patient,"1 agent, 1 patient, inanimate patient",1_agent_1_patient_inanimate_patient,1,1,inanimate,patient,0.800000,0.115556,0.314838,99,0.052271,0.178840
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_1_patient_inanimate_patient,"1 agent, 1 patient, inanimate patient",1_agent_1_patient_inanimate_patient,1,1,inanimate,patient,0.850000,0.131358,0.327551,81,0.058569,0.204147
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_1_patient_inanimate_patient,"1 agent, 1 patient, inanimate patient",1_agent_1_patient_inanimate_patient,1,1,inanimate,patient,0.900000,0.129400,0.323572,100,0.064686,0.194114
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_1_patient_inanimate_patient,"1 agent, 1 patient, inanimate patient",1_agent_1_patient_inanimate_patient,1,1,inanimate,patient,0.950000,0.131034,0.333017,87,0.059628,0.202441
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_1_patient_inanimate_patient,"1 agent, 1 patient, inanimate patient",1_agent_1_patient_inanimate_patient,1,1,inanimate,patient,1.000000,0.119780,0.324968,91,0.051648,0.187912
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_2_patients_animate_patient,"1 agent, 2 patients, animate patient",1_agent_2_patients_animate_patient,1,2,animate,agent,0.000000,0.680400,0.452543,106,0.592491,0.768310
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_2_patients_animate_patient,"1 agent, 2 patients, animate patient",1_agent_2_patients_animate_patient,1,2,animate,agent,0.050000,0.463922,0.488983,51,0.326979,0.600864
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_2_patients_animate_patient,"1 agent, 2 patients, animate patient",1_agent_2_patients_animate_patient,1,2,animate,agent,0.100000,0.630741,0.468183,108,0.540639,0.720843
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_2_patients_animate_patient,"1 agent, 2 patients, animate patient",1_agent_2_patients_animate_patient,1,2,animate,agent,0.150000,0.633274,0.462421,113,0.546273,0.720276
